72	35	44	 26661272 	 19272 	 4772^4 
hg	37	43	 wechgejacht 	 eerlahgh 	 hgasteelpleyn 
xt	24	43	 (extreme 	 pretext 	 pretexte 
57	30	43	 757 	 57 	 57795 
yb	19	43	 caybobors 	 caybobo 	 wayboutj 
nq	29	42	 conquesle 	 delinquanlen 	 conquesteren 
py	24	42	 gespyst 	 spyscamer 	 sopy 
37	27	42	 23748 	 3700 	 37 
é 	19	42	 endé 	 naé 	 tomé 
gn	33	41	 compaignién 	 resigneren 	 gebesoigneerde 
43	28	41	 436 	 43 	 243 
dc	35	40	 maéndcn 	 endc 	 confdck 
:1	40	40	 6702:15 	 26:12 	 8:13 
^a	29	40	 v^as 	 l^adviseren 	 v^anneer 
vn	26	39	 vnmden 	 vnlden 	 vnert 
kr	17	39	 krack 	 krygen 	 kreken 
lb	26	39	 llberaelsten 	 middelburg 	 omselb 
mn	25	39	 omnie 	 solemnele 	 solemniteyten 
58	23	39	 58 	 58600 	 6758 
mh	21	38	 gehoorsaemheyl 	 omhelsden 	 gehoorsaemheyt 
dm	17	38	 administralie 	 admitteren 	 admirael 
(v	8	38	 (vande 	 (volgen 	 (vermits 
iw	20	38	 'iwelck 	 plittiwadj 	 pattiwanis 
.1	38	38	 19832.13 	 .11 	 67962.15.6 
56	24	37	 75648 	 79756 	 7756 
46	25	37	 4600 	 14466.5.8 	 46 
hc	21	37	 hcasleel 	 valschc 	 oranghcays 
31	22	37	 31 	 13185 	 3178 
54	27	36	 254 	 13054:8:2 	 15401 
eé	18	36	 geéyscht 	 eénige 	 geéxecuteert 
(o	14	36	 (ofte 	 (op 	 (onder 
tp	20	36	 sutphen 	 zutphen 	 hooftplaetse 
52	23	35	 252627 	 52294 	 52 
l)	33	35	 l)eseth 	 l)eter 	 l)emerckende 
88	29	35	 8088.4 	 188 	 8820.1 
(a	13	34	 (als 	 (alsschoon 	 (aldaer 
uf	22	34	 höuffysers 	 sufiqsant 	 nootdruft 
 .	33	34	 .niet 	 .ende 	 .nu 
iq	17	34	 iiiquey 	 sufiqsant 	 aiqoopen 
g'	23	34	 g'armeert 	 g'arriveert 	 g'intituleert 
77	29	34	 4772^4 	 77 	 7756 
51	23	34	 5168 	 251 	 51 
wr	26	33	 twryffelden 	 wrenschte 	 wrel 
za	15	33	 zayer 	 zal 	 zak 
61	19	33	 26661272 	 28617.11.8 	 61 
67	29	33	 6702:15 	 2673 	 67962.15.6 
i*	31	33	 ovei*treders 	 i*aetspersoonen 	 spaengiaei*t 
86	24	33	 28086 	 28617.11.8 	 86 
39	19	33	 73921 	 39842 	 39 
)e	31	32	 l)eseth 	 l)eter 	 l)emerckende 
bj	13	32	 lolobj 	 hatibj 	 bjnnen 
(g	9	32	 (gelyck 	 (goninck 	 (god 
d^	26	32	 d^wh 	 d^ed 	 d^onderstaedde 
sb	19	32	 clappusboomen 	 schaersbeyt 	 reynsbnrg 
fk	9	32	 brieffken 	 v^ffkens 	 brieffkens 
81	25	32	 81 	 18177 	 1088150 
33	22	31	 133 	 33 	 3350 
'i	16	31	 geduyi'igh 	 'i 	 'iwelck 
uo	30	31	 quofqmaniere 	 uolianders 	 bontgeuooten 
np	27	31	 woonplaetse 	 tonp 	 buytenplaetsen 
ux	5	31	 soubsoueux 	 stux 	 slux 
ky	22	30	 ballacky 	 minalaky 	 kackyaly 
 ë	10	30	 ëngelschen 	 ëd 	 ëngelsen 
fb	19	30	 affbetaelt 	 affbreuck 	 affbyten 
kb	17	30	 ganckbaer 	 cranckbesoeckers 	 feytelyckbeyt 
55	18	30	 55 	 355 	 155 
82	18	30	 18273.8.6 	 821 	 8820.1 
79	23	29	 79756 	 50799 	 67962.15.6 
pc	14	29	 opclimmende 	 opcoop 	 dpch 
fc	19	29	 affcortinge 	 fcyn 	 affcompste 
i'	29	29	 geduyi'igh 	 seci'etelyck 	 vei'slaen 
ok	20	29	 vokk 	 kerokringh 	 lokj 
08	26	29	 /^45089:2:2 	 8088.4 	 28086 
89	26	29	 /^45089:2:2 	 158969 	 808920.10 
68	25	29	 5168 	 68098.4 	 174688 
^s	22	29	 hollandei^s 	 tidor^s 	 t^samen 
kw	11	29	 lackwerck 	 dickwyls 	 stuckwercken 
yh	13	28	 iholsvryheyt 	 tholvryheyt 	 byhebbende 
oj	12	28	 geprojecteert 	 geprojecteerde 	 ojklat 
km	12	28	 dickmael 	 cloeckmoedigh 	 cloeckmoedige 
49	21	28	 49 	 74954 	 24967 
pb	15	28	 opboeyden 	 olipbant 	 opbreecken 
*o	12	27	 d*onse 	 d*oranghcays 	 d*oude 
05	19	27	 13054:8:2 	 305 	 2905306 
85	22	27	 8598 	 85 	 12085 
hv	22	27	 vermenighvuldighde 	 hvrundelyck 	 hverbaelde 
94	25	27	 s994 	 /'944.9 	 52294 
^2	16	27	 ^2 	 ^2592 	 5^2 
k)	17	27	 lk)ort 	 oork)gh 	 gek)offden 
hm	21	27	 menichmael 	 hooghmoedigh 	 hooghmoedige 
sé	4	27	 passé 	 £scoursén 	 sélve 
*e	12	26	 d*eylanden 	 d*ed 	 d*eene 
cy	20	26	 facyl 	 fcyn 	 specy 
zo	11	26	 zout 	 zoo 	 zond 
92	19	26	 19272 	 73921 	 9242 
^n	22	26	 affvaerdig^n 	 alsvi^nneer 	 g^nerael 
76	20	26	 76 	 7692 	 765 
65	19	26	 15165 	 765 	 894465:11 
^t	24	25	 soods^t 	 m^t 	 affgevaerdi^t 
ix	9	25	 blixems-vuer 	 radix 	 orixa 
59	23	25	 8598 	 59 	 459 
vs	17	25	 prauvsr 	 vsraermede 	 vsrat 
96	20	25	 1964.9 	 67962.15.6 	 24967 
nk	20	25	 geschenken 	 coninkryck 	 tonkins 
53	24	25	 5374 	 115534 	 153846 
pk	10	24	 scheepken 	 speelscheepken 	 schulpkens 
95	20	24	 95 	 195 	 955 
02	19	24	 202 	 6702:15 	 124028.3 
06	20	24	 106 	 21060 	 3064 
01	19	24	 15401 	 40120 	 201600 
07	22	24	 50799 	 2007va 	 2075 
ln	14	24	 geconflneert 	 vogelnestjes 	 giroffelnagelen 
ji	19	24	 ketjil 	 kitjil 	 jirauwen 
^o	21	24	 dodin^o 	 moluc^o 	 (^onincx 
87	13	24	 87 	 13287 	 871 
^i	21	24	 ^^i 	 jeg^is 	 ^ide 
97	20	23	 79756 	 36977 	 120975 
63	17	23	 1263 	 634 	 1633 
lk	20	22	 v^elken 	 calk 	 molkahou 
 /	22	22	 /aiostroiia 	 /"ötols 	 /'64145 
66	17	22	 26661272 	 32662 	 14466.5.8 
'a	19	22	 g'armeert 	 g'arriveert 	 bekentisendet'auen 
84	17	22	 84 	 33084 	 39842 
(t	8	21	 (tot 	 (ten 	 (te 
én	18	21	 maéndcn 	 compaignién 	 eénige 
mg	18	21	 omgeseth 	 eemge 	 omgingen 
)o	20	21	 d*aml)oinse 	 lk)ort 	 gayb(d)o 
dw	13	21	 dwingen 	 gedwongen 	 dwers 
xd	3	20	 rycxdaelder 	 rycxdaelders 	 suicxdat 
gy	14	20	 gy 	 bogy 	 chirurgyns 
uu	17	20	 xuua 	 gecontiuueert 	 suuen 
bc	19	20	 bctaemt 	 gaybc^s 	 ofbcieren 
71	17	20	 71 	 11713.4.8 	 114271 
03	17	20	 1030 	 36034 	 103250 
78	17	20	 47864 	 122978 	 78 
(n	8	19	 (nae 	 (niet 	 (naer 
(w	12	19	 (wie 	 (waeronder 	 (waer 
^r	17	19	 v^reder 	 rivit^re 	 verseeck^ren 
*a	15	19	 d*advance 	 d*aml)oinse 	 i*aetspersoonen 
(h	11	19	 (hun 	 (hoewel 	 (hebbende 
'e	17	19	 tidor'ende 	 seci'etelyck 	 jai'en 
gt	9	19	 volgt 	 onbeschadigt 	 gebergte 
hn	17	19	 hnlpe 	 hnederlants 	 schehnen 
hw	9	19	 hwelck 	 hwerck 	 hwaeter 
rq	19	19	 imbarqueren 	 daerqmme 	 verquickt 
91	15	19	 1991 	 1144915.19.11 	 3917 
04	17	19	 304838.3 	 304838.3.1 	 5048 
mc	12	18	 aengecomcn 	 gesmckert 	 gonimcx 
gm	5	18	 egmont 	 bgmont 	 augmentatie 
99	15	18	 s994 	 50799 	 1991 
^d	14	18	 vaj^den 	 w^dra 	 ^de 
69	16	18	 69 	 469 	 36977 
73	17	18	 2673 	 18273.8.6 	 2730 
ih	15	17	 ihollen 	 iholsvryheyt 	 ihoorn 
(m	13	17	 (met 	 (maeckende 	 (meest 
eë	10	17	 geëyscht 	 geësmalteert 	 geëffectueert 
vd	16	17	 vdn 	 vdlde 	 vdsselingh 
wu	9	17	 bewust 	 herlwuwt 	 lantlwuweryen 
vj	7	17	 ivj 	 vj 	 advjseeren 
kk	8	17	 vokk 	 hetwekk 	 wekken 
98	16	17	 8598 	 19832.13 	 68098.4 
gf	17	17	 optreckingfa 	 gfooleiycx 	 langfas 
ë 	4	17	 u.ë 	 ë 	 uytvoerendë 
n^	16	16	 n^yoor 	 dodin^o 	 open^eruckt 
09	16	16	 209 	 68098.4 	 10988 
e^	16	16	 gecommitteerde^heeren 	 de^:selven 	 ge^yscht 
ér	15	16	 eerstér 	 gérestitueert 	 insondérheyt 
l^	14	16	 l^adviseren 	 l^st 	 l^t 
fv	11	16	 affvaerdig^n 	 affvallen 	 brieffvanden 
i^	16	16	 hollandei^s 	 affgevaerdi^t 	 alsvi^nneer 
83	14	16	 19832.13 	 304838.3 	 83709.1.12 
^^	16	16	 ^^i 	 p^^l 	 <^^6s 
9.	16	16	 83709.1.12 	 148579.11.13 	 9.10 
zi	10	15	 zich 	 zielen 	 zijn 
ij	14	15	 negotijsren 	 zijn 	 schijnt 
sf	9	15	 sfaen 	 augusfco 	 diensf 
^4	12	15	 /^45089:2:2 	 4772^4 	 1^4 
(e	9	15	 (extreme 	 tama(en 	 (e 
ow	11	15	 soowel 	 lowys 	 ampowan 
 x	10	15	 xulla 	 xuua 	 xula 
cf	13	15	 acfy 	 ^macfatsaemheyt 	 licff 
 [	6	15	 [sic 	 [luytenants 	 [palembang 
(f	2	15	 a(f 	 (f 
gd	14	15	 verwittigd 	 ingd 	 gd)rant 
yk	14	14	 bedenckelyk 	 aensienelyke 	 affreyken 
iï	14	14	 aiïairen 	 scliïs 	 aiïschielen 
éy	4	14	 geéyscht 	 geéyschte 	 geéyndight 
v4	7	14	 v4 	 *v4 	 17v4 
ku	12	14	 broeckum 	 brouckum 	 bakus 
yu	14	14	 (zyude 	 weyuigh 	 (syude 
xs	12	14	 noordelyckxste 	 insgelycxs 	 gevoeghlycxste 
.8	14	14	 14466.5.8 	 11713.4.8 	 18273.8.6 
8.	14	14	 18273.8.6 	 8088.4 	 68098.4 
(u	5	14	 (uytgesondert 	 (uyt 	 (uytwysende 
dh	8	14	 sabandhar 	 schildpadhoorn 	 brandhout 
93	10	14	 93 	 17930 	 28493 
èn	10	14	 aèn 	 jegènwoordigh 	 cènto 
xr	4	14	 rycxraden 	 rycxrael 	 rycxraet 
tk	12	14	 laetkens 	 suytkant 	 ontkennende 
(b	8	13	 (by 	 (bestaende 	 (buyten 
hb	9	13	 hboecken 	 ganghbaer 	 kettinghboeven 
s^	12	13	 soods^t 	 s^gagie 	 (veyns^e 
e'	13	13	 nae't 	 forluyne'baer 	 gemelte'geboth 
'd	13	13	 'den 	 noo'digh 	 wiei'd 
'/	12	13	 '/,o 	 '/s 	 tote'/i 
-g	6	13	 laut-geram 	 gouverneur-generael 	 gouvemeur-generael 
'l	5	13	 'leylant 	 'l 	 gesh'lt 
 -	13	13	 -dat 	 -vande 	 -lont 
êy	4	13	 geêyst 	 geêyscht 	 geêyschte 
az	5	13	 vaz 	 azyn 	 trimelevaz 
t-	10	12	 diamant-pendanten 	 diamant-ringen 	 laut-geram 
kn	11	12	 beknopte 	 gekneust 	 cknnp 
dé	12	12	 endé 	 insondérheyt 	 déselve 
r-	5	12	 gouverneur-generael 	 gouvemeur-generael 	 ontfanger-generael 
^g	12	12	 s^gagie 	 aens(^ggen 	 (^gereyst 
ws	8	12	 cartouws 	 balouws 	 lauwsen 
uk	12	12	 koukercken 	 schelmstukken 	 lauky 
^l	12	12	 j^ly 	 ders^lver 	 p^^l 
 è	5	12	 è 	 èchade 	 ènde 
êm	6	12	 geêmployeert 	 geêmporteert 	 geêmaneert 
7a	11	12	 7a 	 27a 	 427a 
c!	7	12	 c!oninck 	 c!ompo8tel 	 c!hristen 
ik	8	12	 schrik 	 ik 	 coloriken 
xi	9	11	 maximilaen 	 maxime 	 maxima 
wl	11	11	 trouwloosen 	 wlert 	 trouwloos 
8:	11	11	 13054:8:2 	 8:13 	 717208:10:12 
dg	11	11	 lodgie 	 edgelsen 	 aedgaende 
mw	9	11	 stormwind 	 omwegen 	 somwylen 
^/	11	11	 ^/g 	 2544^/4 	 6^/4 
cj	4	11	 macjan 	 vertrcjcken 	 cjomp 
6.	11	11	 14466.5.8 	 26218.16.6 	 255343.16.15 
oü	11	11	 groüwelycke 	 negoüanten 	 tayoüan 
gj	5	11	 ringj 	 soumongj 	 spangjaerden 
pw	5	11	 gopw 	 hoopwel 	 opwater 
6o	1	11	 6oa 
!o	6	11	 c!oninck 	 c!ompo8tel 	 c!olumbo 
v2	8	11	 7v2 	 6v2 	 v2 
bn	10	11	 bngelsen 	 reynsbnrg 	 geradbneerden 
fh	9	11	 drouffheyt 	 affhandich 	 ofhaddedaer 
0:	10	10	 10:8 	 808920:18 	 717208:10:12 
êx	8	10	 geêxlimeeri 	 geêxamfaieert 	 geêxcuseert 
vv	10	10	 vveltigh 	 vvrasch 	 ™v^r^,^^vv^t\!^w 
2:	10	10	 /^45089:2:2 	 6702:15 	 2:9:3 
3.	10	10	 3.a 	 11713.4.8 	 18273.8.6 
 :	7	10	 :3 	 :13:10 	 :18 
wd	8	10	 getrouwde 	 getrouwden 	 gebouwde 
(i	6	10	 (insonderheyt 	 (immers 	 (in 
jn	10	10	 bjnnen 	 jnochtse 	 zijn 
él	9	10	 hwélcke 	 réle 	 mél 
4.	10	10	 11713.4.8 	 /'944.9 	 1964.9 
üy	7	10	 üyt 	 üytgewrocht 	 voornamenüyck 
dp	8	10	 dpor 	 dpch 	 qudpaert 
bd	9	10	 accessibdste 	 hembden 	 volgbden 
1.	10	10	 28617.11.8 	 1.8 	 70882.1.15 
ez	8	10	 portugezen 	 voorlezen 	 chinezen 
lx	3	10	 slx 	 orangelxwm 	 sulx 
[s	1	10	 [sic 
)m	2	10	 ck)mp 	 ondercoo|)man 
5:	10	10	 894465:11 	 5:10 	 45:5 
1:	10	10	 1:15 	 114271:17 	 10:1:6 
e.	6	10	 vordere.twee 	 ende.coraelsteen 	 seyde.op 
ét	6	9	 mét 	 staét 	 tüét 
 "	9	9	 "is 	 "hem 	 "vwlies 
kc	8	9	 gebruyckcn 	 peckcransen 	 stuckcn 
'b	9	9	 'by 	 forluyne'baer 	 houanderen'bedryff 
üe	8	9	 musqüets 	 üe 	 tüeger 
s-	7	9	 capes-sarassa 	 blixems-vuer 	 casuaris-vogel 
'c	9	9	 l'cedeeren 	 'coopmanschappen 	 'conde 
js	9	9	 negotijsren 	 vyjs 	 genoojsaeckt 
/'	9	9	 /'64145 	 /'944.9 	 /'1741 
/4	9	9	 2544^/4 	 6^/4 	 10*/4 
4^	8	9	 2544^/4 	 4^/3 	 4^2 
 «	8	9	 «erbiedelyck 	 «om 	 «tegen 
ü.	3	9	 ü.e 	 ü.ed 	 ü.etl 
vc	9	9	 vcrstaen 	 vcreeringe 	 vcrmaert 
pn	9	9	 solempnele 	 pnnt 	 pngesuyverden 
cm	8	9	 verstcmt 	 bongonocacmy 	 complcments 
yj	8	9	 vyjs 	 augustyj^^j 	 ayjapaneyck 
'g	9	9	 cuylenbm'gh 	 gemelte'geboth 	 'gebleven 
2.	9	9	 19832.13 	 67962.15.6 	 /*6132.7,8 
hp	8	9	 verschpen 	 hpicol 	 masuhpatnam 
pj	8	9	 opjechte 	 copjes 	 copjens 
ém	7	9	 gémelte 	 geémalleert 	 geémbarqueert 
:8	6	8	 10:8 	 13054:8:2 	 80^18:11:8 
^y	8	8	 n^yoor 	 ge^yscht 	 besc^yt 
mé	4	8	 mét 	 tomé 	 mél 
aé	8	8	 staét 	 maéndcn 	 naé 
ëy	4	8	 geëyscht 	 geëyschte 	 d*geëyschte 
èr	6	8	 arrière 	 haèr 	 vèrlateo 
t^	7	8	 rivit^re 	 t^samen 	 st^ck 
n'	6	8	 van't 	 van'tscheurbuyck 	 houanderen'bedryff 
^c	8	8	 malac^ca 	 so^cken 	 st^ck 
r^	8	8	 tholvr^'heyt 	 tidor^s 	 omtr^t 
'o	8	8	 'omtrent 	 mati'oosen 	 huysvi'ouw 
bv	4	8	 debvoir 	 sbv 	 sorgbvuldich 
ï 	7	8	 bleeiï 	 ï 	 61vï 
hh	8	8	 neerstighheyt 	 hheymelyck 	 hhantvat 
:3	8	8	 :3 	 4176:5:3 	 2:9:3 
aq	8	8	 maqjan 	 aquapulca 	 citavaqua 
 ö	8	8	 öide 	 öntbooden 	 öaer 
ëd	1	8	 ëd 
j^	8	8	 vaj^den 	 j^ly 	 oranj^icaya 
xu	4	8	 xulla 	 xuua 	 xula 
i)	8	8	 gei)asseerde 	 i)ekent 	 waeri)y 
g^	7	8	 affvaerdig^n 	 g^effectueert 	 jeg^is 
gé	8	8	 gérestitueert 	 gébreck 	 gémelte 
w^	8	8	 w^ert 	 w^dra 	 w^s 
.4	8	8	 11713.4.8 	 8088.4 	 68098.4 
éx	3	8	 geéxecuteert 	 geéxcuseert 	 geéxamineert 
è 	5	8	 è 	 tè 	 ïè 
kd	5	8	 kdangh 	 ryckdom 	 ryckdommen 
.9	8	8	 /'944.9 	 1964.9 	 216481.9 
7i	5	8	 i7i 	 77i 	 313257i 
1^	6	8	 1^4 	 1^/4 	 1^2 
fw	8	8	 affwendinge 	 affwerpen 	 afwesen 
*l	3	8	 *l 	 *lcheer 	 d*landen 
0.	8	8	 8820.1 	 10.2.15 	 808920.10 
hf	3	8	 hfluytschip 	 hfort 	 gahffa 
6^	6	8	 6^/4 	 6^1 	 16^3 
üi	8	8	 tonqüin 	 coopüianschappen 	 coüien 
5^	6	8	 115^4 	 5^2 	 5^0 
 é	5	8	 éen 	 éhde 	 énde 
dë	3	8	 dënselven 	 uytvoerendë 	 verandëringh 
cp	7	7	 concpiesten 	 cpmp 	 scbecpen 
(z	2	7	 (zynde 	 (zyude 
t*	6	7	 t*zynen 	 t*achterheyt 	 met*den 
tz	5	7	 noortzyde 	 zuytzyde 	 oostzyde 
c^	7	7	 malac^ca 	 moluc^o 	 gaybc^s 
l'	6	7	 l'cedeeren 	 l'seyl 	 l'/a 
2^	5	7	 4772^4 	 12^2 	 2^2 
^v	7	7	 ^vordt 	 ™v^r^,^^vv^t\!^w 	 ^vruntschap 
5.	7	7	 14466.5.8 	 67962.15.6 	 5.3.8 
iü	7	7	 ververssiügh 	 (tsiüssonano 	 articiüen 
 ó	7	7	 óorlogh 	 ótn 	 óvergelevert 
cd	7	7	 jacdi 	 alrecde 	 clecden 
p^	7	7	 aencomp^te 	 p^^l 	 comp^s 
7v	7	7	 7v2 	 2007va 	 17v4 
/*	7	7	 /*6132.7,8 	 /*4773 	 /*11104.18.1 
eü	7	7	 eylandeü 	 denselveü 	 verlooreü 
)n	5	7	 ck)ninck 	 ck)nnerechittj 	 lam|k)ngh 
,d	7	7	 seggende,dat 	 segge,dat 	 metdenthol,daeropgecargeert 
cg	7	7	 wcge 	 tocgelaelcn 	 belcgeringhe 
*i	4	7	 *i 	 d*inwoonderen 	 d*inwoonders 
:2	6	6	 13:2 	 13054:8:2 	 /^45089:2:2 
 \	6	6	 \v 	 \nlde 	 \wsten 
-v	6	6	 blixems-vuer 	 casuaris-vogel 	 syde-v]in 
(l	6	6	 (lopende 	 (leffens 	 (lager 
jt	6	6	 jtfalacca 	 ujtvoeren 	 bliejttongh 
;d	6	6	 ;daer 	 wasgenaemt6uatpo;deselvehadde 	 gewesen;dochvey 
(c	5	6	 (comende 	 (commandeur 	 (corts 
'h	6	6	 tholvr^'heyt 	 int'heymelyck 	 'hope 
9:	6	6	 /^45089:2:2 	 2:9:3 	 169111:19:11 
ïs	6	6	 scliïs 	 aiïschielen 	 bleeiïsyne 
ïe	6	6	 contentenïent 	 onïïer 	 vereiïenen 
ré	6	6	 ré&el 	 réle 	 sustinerénde 
-t	4	6	 oliphants-tanden 	 dodinge-te 	 -te 
xk	6	6	 slockxken 	 stuxkens 	 sackxken 
né	6	6	 senéehde 	 syné 	 verschynén 
bm	6	6	 cuylenbm'gh 	 ontbmen 	 menicbmael 
óo	6	6	 óorlogh 	 lóo 	 vóorschreve 
vé	5	6	 gelevért 	 véors 	 vérsocht 
pv	5	6	 scherpvinnich 	 opvangen 	 opvolgen 
ö 	6	6	 ïö 	 cammonnö 	 dö 
.3	6	6	 304838.3 	 124028.3 	 304838.3.1 
.c	6	6	 des.conincx 	 ende.coraelsteen 	 .committers 
6:	6	6	 26:12 	 6:2 	 4176:5:3 
7s	5	6	 i7sgewas 	 47s 	 7s 
:5	6	6	 45:5 	 4176:5:3 	 5850:5:1 
3^	3	6	 3^4 	 3^2 	 203^4 
2s	3	6	 2s6 	 2s 	 12stx 
^1	5	6	 80^18:11:8 	 6^1 	 1^1 
-i	4	6	 west-indise 	 oosl-indise 	 west-indische 
kg	6	6	 stuckgens 	 stuckgen 	 stuckgoederen 
mk	4	6	 blomken 	 bloemken 	 domkens 
gk	3	5	 orangkaya 	 orangkays 	 artygkel 
ës	4	5	 geësmalteert 	 fortrësse 	 geëschappeert 
có	5	5	 gecómen 	 bewellecómt 	 becómen 
^h	5	5	 gecommitteerde^heeren 	 ^handt 	 r^ht 
ié	5	5	 compaignién 	 wiért 	 dié 
l>	5	5	 laml>oe 	 l>enaerstight 	 l>har 
m^	5	5	 m^t 	 m^scben 	 oomplem^tos 
té	5	5	 eerstér 	 gesantén 	 paté 
n-	4	5	 non-observantie 	 leeuwen-daelders 	 calcken-eylant 
a(	5	5	 tama(en 	 a(f 	 a(t 
e-	4	5	 dodinge-te 	 syde-v]in 	 vice-commandeur 
p'	1	5	 op't 
o^	5	5	 so^cken 	 slo^ender 	 go^e 
és	4	5	 déselve 	 geéstimeert 	 toegésonden 
^m	5	5	 ^macfatsaemheyt 	 heeft^men 	 emport^mte 
aè	5	5	 haèr 	 aèn 	 kaèrtekoe 
v\	5	5	 caly-v\^angen 	 suytv\ryck 	 v\raren 
a^	5	5	 sta^t 	 a^vys 	 a^gewent 
 ï	4	5	 ï 	 ïö 	 ïè 
.s	5	5	 .samen 	 .schyn 	 .s4 
qi	5	5	 geqiietst 	 sqiits 	 qibouden 
db	5	5	 geradbneerden 	 wdbrant 	 dbenr 
 ,	5	5	 ,ceylon 	 ,volck 	 ,60 
.d	5	5	 vyanden,.die 	 .den 	 in.dese 
^f	4	5	 v^ffkens 	 tv^flelde 	 d^fluyt 
.2	5	5	 10.2.15 	 1516s.2.9 	 12146.3.2 
hé	4	5	 ghérrebon 	 tusschén 	 geschénck 
3b	3	5	 3b0 	 3b 	 3b8 
 <	5	5	 <^^6s 	 <f 	 <lat 
s'	5	5	 s'ats 	 s'/s 	 s'comp 
-a	4	5	 7-auffustvl 	 opper-advocaet 	 la-ala 
7:	5	5	 951527:13 	 167607:18:8 	 551677:18 
ër	5	5	 concipiëren 	 gëremonstreert 	 ërieff 
mv	5	5	 omvlochten 	 monsamvique 	 imven 
:6	5	5	 10:1:6 	 157985:6 	 2:6 
ón	4	5	 jpersoónea 	 daerónder 	 cóntinueeren 
ïn	5	5	 huïn 	 geruïneerde 	 paleïnbangh 
èl	4	5	 vendibèlste 	 wreedèlyck 	 hetsèlve 
-c	4	5	 vice-commandeur 	 -coopen 	 arac-copiens 
kz	2	5	 zierickzee 	 banckzael 
7^	5	5	 7^2 	 37^2 	 7^/4 
*m	3	5	 d*man 	 d*mayor 	 d*maria 
uz	2	5	 cruzados 	 cruzado 
3:	4	4	 13:2 	 :13:10 	 42476:3:12 
iè	2	4	 arrière 	 nièt 
óm	4	4	 gecómen 	 bewellecómt 	 becómen 
ên	3	4	 amonitiên 	 t)ên 	 aengênomen 
1b	2	4	 1b 	 1b6 
 ;	4	4	 ;daer 	 ;sal 	 ;*soo 
^0	4	4	 19*^0 	 ^0 	 5^0 
/a	3	4	 /aiostroiia 	 '/a 	 l'/a 
«n	4	4	 20«n 	 «nde 	 «nhebbelycke 
.a	4	4	 3.a 	 .anders 	 .ach 
>e	4	4	 l>enaerstight 	 uytgeroei>en 	 n>et 
-d	4	4	 wiei-de 	 leeuwen-daelders 	 -dat 
qs	4	4	 sufiqsant 	 moqson 	 gqsonden 
wh	3	4	 d^wh 	 whoddon 	 whotton 
k>	4	4	 oork>gh 	 ck>ninck 	 geyk>n 
mj	4	4	 tacomj 	 mjes 	 mjlien 
ée	3	4	 senéehde 	 éen 	 bedanckenée 
uj	4	4	 ujtvoeren 	 souje 	 oujacquan 
(^	4	4	 (^onincx 	 gest(^t 	 aens(^ggen 
ês	3	4	 geêschappeert 	 geêstimeert 	 geêschappeeri 
.6	4	4	 18273.8.6 	 67962.15.6 	 26218.16.6 
qn	4	4	 vernomqn 	 zqn 	 qnamen 
eö	4	4	 geöschapeert 	 eöde 	 geöxcuseert 
ql	4	4	 vrqleti 	 vqldaen 	 hqllant 
üw	3	4	 groüwelycke 	 üw 	 üwe 
2b	3	4	 2b 	 2b0 	 92b 
6v	4	4	 6vi 	 6v2 	 36vs 
*p	4	4	 en*pertye 	 te*passeeren 	 d*panglima 
*v	4	4	 *v4 	 vei*vallen 	 vei*vdllen 
"d	4	4	 ll«"daeraen 	 10«"ditto 	 24«"ditto 
7.	4	4	 28617.11.8 	 597887.16.12 	 18.7.5 
.7	4	4	 /*6132.7,8 	 268933.4.7 	 479.7 
^j	4	4	 s^janthyszen 	 augustyj^^j 	 ^j 
oq	4	4	 moqson 	 coquero 	 soq 
^p	4	4	 ^pril 	 c^pmanschappen 	 ^portugesen 
e,	4	4	 seggende,dat 	 segge,dat 	 hadde,waeromme 
vf	4	4	 vfemt 	 vfesen 	 vfieti 
ül	3	4	 ül 	 üliassers 	 dülo 
)r	4	4	 im|h)rteren 	 gd)rant 	 ck)rap 
'w	4	4	 wedei'woort 	 'waren 	 te'weeten 
b0	3	4	 3b0 	 2b0 	 4b0 
.v	4	4	 tingangh.van 	 gomp^.van 	 .voort 
gp	4	4	 gpresolveert 	 gpelonghs 	 tanjongpoura 
jd	4	4	 eijde 	 jdpander 	 jdaer 
 £	3	4	 £scoursén 	 £d 	 £assimir 
vt	4	4	 vtertiallen 	 vtryse 	 vtnyti 
 0	1	4	 0 
üd	4	4	 syüde 	 codüdgh 	 soüde 
/i	4	4	 /ia 	 tote'/i 	 l'/i 
hj	4	4	 hjacht 	 rasalhj 	 hjonghste 
ür	3	4	 ürangebooin 	 forcenbürch 	 goavemeür 
^u	4	4	 i^u 	 ^^u 	 ^usschen 
pf	4	4	 hopffden 	 coopfaandel 	 pf 
qa	4	4	 qaee 	 qambeauwen 	 geqqalificeerde 
oz	4	4	 armozynen 	 carmozpe 	 maetroozen 
*d	4	4	 met*den 	 mai*dycker 	 afgevaei*dicht 
eï	4	4	 gekielhaeït 	 bleeït 	 paleïnbangh 
fj	4	4	 afjgesonden 	 quiafj 	 corfjens 
'm	4	4	 'maer 	 'meede 	 'meer 
eè	4	4	 gelaudeèrt 	 geèstimeert 	 geèyschte 
.o	4	4	 seyde.op 	 .oprechten 	 .oorlochs 
3v	4	4	 .3vi 	 3vï 	 3vs 
7e	3	4	 27en 	 ^7en 	 j7en 
kp	4	4	 calckpotten 	 coockpotten 	 dackpanneu 
/2	4	4	 2'/2 	 14'/2 	 p/2 
