10	6
9	6
Ac	6
Almach	6
And	6
Andra	6
Andragi	6
Arr	6
Arra	6
Bant	6
Banta	6
Beng	6
Bl	6
Bon	6
Bu	6
Cast	6
Cb	6
Cbine	6
Chine	6
Cra	6
Cro	6
Der	6
Die	6
Fi	6
Fr	6
Gambe	6
Gene	6
Ghi	6
Goe	6
Gol	6
Gra	6
Hac	6
Hae	6
Han	6
Hati	6
Hee	6
Hendr	6
Hendri	6
Hg	6
HoUa	6
HoUan	6
Hoo	6
Hw	6
Ih	6
Java	6
Johor	6
Lan	6
Lauw	6
Lis	6
Liss	6
Lissi	6
Lissid	6
Lon	6
Lu	6
Luc	6
Macass	6
Maccas	6
Maccass	6
Mall	6
Mallaba	6
Mog	6
Moo	6
Mor	6
Nan	6
Nas	6
Nederlant	6
Or	6
Pallia	6
Palliac	6
Palliaca	6
Pama	6
Par	6
Pas	6
Pata	6
Pie	6
Poul	6
Qui	6
Radi	6
Sab	6
Sant	6
Sic	6
Span	6
Spangi	6
Sura	6
Sy	6
Tam	6
Tay	6
Tayo	6
Terna	6
Tid	6
Tol	6
Tonc	6
Vi	6
Vl	6
Vli	6
Voo	6
Wate	6
Waw	6
Wawa	6
Wawan	6
X	6
\	6
ab	6
acc	6
achter	6
afl	6
ai	6
alca	6
alt	6
ambas	6
ande	6
avo	6
bae	6
bat	6
beclae	6
beda	6
bedanc	6
bedanck	6
behoef	6
behoo	6
beke	6
beleg	6
beleger	6
beli	6
bequ	6
besche	6
besp	6
beste	6
betae	6
bevredi	6
bewae	6
bond	6
bos	6
bren	6
breng	6
by	6
cab	6
cam	6
chin	6
civ	6
cley	6
command	6
commande	6
conside	6
conti	6
continuee	6
corp	6
cra	6
defen	6
dense	6
desel	6
desself	6
dick	6
dienst	6
dis	6
discr	6
discre	6
doc	6
droe	6
duys	6
eerl	6
ei	6
em	6
ern	6
exce	6
excu	6
eyla	6
eyn	6
eynd	6
gallio	6
gants	6
gebie	6
gebre	6
gebro	6
gebruyc	6
gecl	6
gecom	6
gedoo	6
gedro	6
gehoo	6
geleg	6
geley	6
geloof	6
genae	6
geni	6
geordonne	6
geordonnee	6
gepa	6
geq	6
gescho	6
gesey	6
gesle	6
gesonde	6
getrou	6
gewensc	6
gewoo	6
goed	6
gommel	6
gommela	6
gui	6
handel	6
hebb	6
hec	6
hef	6
hof	6
hoogh	6
importa	6
importan	6
insge	6
insgel	6
insgely	6
jach	6
ju	6
ken	6
l)e	6
l^	6
laets	6
land	6
lant	6
lar	6
lec	6
lin	6
luy	6
mach	6
mag	6
mancque	6
med	6
meenic	6
mer	6
mes	6
mid	6
midd	6
moed	6
musc	6
naer	6
noodi	6
not	6
oliph	6
onbek	6
onbeke	6
onderw	6
one	6
ongev	6
ongew	6
onl	6
ontl	6
ontse	6
oors	6
oorsa	6
opges	6
orangh	6
oranghc	6
oranghca	6
ord	6
oude	6
overi	6
overs	6
overv	6
overvlo	6
pack	6
pel	6
pos	6
practy	6
practyc	6
prau	6
present	6
princip	6
prov	6
provi	6
quae	6
quanti	6
quell	6
resi	6
rest	6
reste	6
retourn	6
rot	6
rott	6
saban	6
saband	6
sae	6
schae	6
schild	6
schryv	6
schuyt	6
seecker	6
sin	6
slav	6
slee	6
sn	6
somm	6
sor	6
sorte	6
soud	6
spoedig	6
stri	6
