weer	17
wyn	17
yemant	17
Almachtigh	16
Augustj	16
Ceram	16
Commandeur	16
Dat	16
Dolphyn	16
Gambello	16
Gapiteyn	16
Gerrit	16
Haerlem	16
Hollantse	16
Japanders	16
Kerckringh	16
Lossarj	16
MISSIVE	16
Mataram	16
Orange	16
Padangh	16
Ruyter	16
Serrebon	16
Siamse	16
Ticou	16
Uw	16
Venlo	16
Wt	16
avonts	16
bassen	16
begin	16
bem	16
berams	16
bhaar	16
boe	16
cas	16
complementos	16
contingb	16
croone	16
danck	16
dicht	16
eleeden	16
expresse	16
gantangh	16
gehandelt	16
gehoorsaemheyt	16
gekielhaelt	16
gelden	16
gepresenteert	16
geroerde	16
gestadigh	16
getroffen	16
gewoonte	16
giroffel	16
goudt	16
goutdraet	16
gouvernement	16
gouverneurs	16
gunste	16
haelen	16
leenen	16
lieff	16
loff	16
moeyten	16
naest	16
nieu	16
ontseth	16
principalen	16
roers	16
rottangh	16
rycxdaelders	16
sabandar	16
sack	16
schuldigh	16
seker	16
slechte	16
tasten	16
tolck	16
uyren	16
verwondert	16
vis	16
vlieger	16
voorschreven	16
wiens	16
winden	16
winnen	16
%	15
Anna	15
Arracan	15
Barent	15
Damack	15
Don	15
Ho	15
Hurt	15
Indragirj	15
Jager	15
Laout	15
Maleytse	15
Maria	15
Meer	15
Nederlantsen	15
Oliphant	15
Onder	15
Pahangh	15
Pamelangh	15
Parsia	15
Pauw	15
Sillebaer	15
Sumatra	15
Swaen	15
ajuin	15
begon	15
begonnen	15
bewaert	15
bolwerck	15
claer	15
commando	15
compt	15
conditie	15
conditien	15
d*onse	15
deed	15
dient	15
faveur	15
gebleeven	15
gemelle	15
generale	15
grove	15
guldens	15
heden	15
m	15
negros	15
ofle	15
ongeraden	15
orangcaya	15
oyt	15
padje	15
preuve	15
radja	15
reets	15
schriftelyck	15
seedert	15
slaeff	15
slagen	15
speek	15
stat	15
steede	15
straffe	15
tapasarassa	15
valt	15
vaten	15
vermercken	15
verthoont	15
voomamentlyck	15
vruchteloos	15
waerdich	15
waerinne	15
weick	15
yver	15
Ackersloot	14
Andragirj	14
Arent	14
Combello	14
Coninginne	14
Croocq	14
Egmont	14
Erangh	14
Gherrebon	14
Laxamana	14
Maleye	14
Mattaram	14
Moorse	14
Otter	14
Punto	14
