gram	#words	#occurrences	example1	example2	example3
sai	4	6	Tonsaidj	Tonsaidi	dissaister
mel┤	5	6	Bommel	belhamel	Hemel
duw	4	6	weduwen	beschaduwen	weduwe
coi	4	6	Francois	Prancois	gecoinen
coa┤	5	6	Noncoa	Joncoa	Sicoa
mke	4	6	blomken	bloemken	Domkens
rei	6	6	treifelycke	treifen	vereiïenen
├pra┤	1	6	pra
ucs	3	6	Molucse	coucskens	Molucsen
├Rem	2	6	Remer	Remeer
dys┤	4	6	paradys	memoedys	badys
ila┤	3	6	anila	CaOila	caffila
├Ava┤	1	6	Ava
├Soa	2	6	Soas	Soasivos
├Mam	3	6	Mamale	Mamolia	Mamalou
├Ivi	1	6	Ivie
vie┤	1	6	Ivie
├Ang	2	6	Anger	Anglo
abj┤	2	6	Babj	Arabj
aew	4	6	Waewanys	Waewanis	Waewanj
ndë┤	1	6	uytvoerendë
niw	4	6	AniwoorL	Aniwoorl	Aniwoort
see┤	1	5	Grissee
├112	5	5	1125	1120	1123340.18.13
├zic	1	5	zich
mbi	5	5	combineren	Mousambique	combineeren
├(by┤	1	5	(by
apl	2	5	gecapleerl	Capleyn
├glo	4	5	glorieusen	glorieus	globes
slc	3	5	Weslcusl	Weslcust	Weslcast
seu	3	5	successeur	prodecesseur	beseudinge
eaf	4	5	geaffligeert	geaffirmeert	geaffectioneerde
Con	4	5	*sConincx	des.Conincx	.Coninck
lss	4	5	(alsschoon	alsser	alsse
det	4	5	gedetineerden	bekentisendet'aUen	gedetineert
ckc	5	5	gebruyckcn	peckcransen	stuckcn
erk┤	4	5	Draerk	werk	sterk
├Cop	2	5	Coper	Coppen
dvo	5	5	advocaet	advoy	geadvoyeert
├126	5	5	1263	126988	12672
fou	3	5	gefouriert	Alfourissen	Alfourisse
├v^r	3	5	v^reder	v^ren	v^raeren
iyt┤	4	5	cniyt	iiyt	Waeniyt
an'	4	5	van't	van'tscheurbuyck	Van't
lga	4	5	Welgaka	Badulgamme	Badulgamma
├Mag	4	5	Magaitcha	Magat	Magerman
├Goo	4	5	Gootsche	Goor	Gooper
neu┤	5	5	myneu	persooneu	eeneu
├Aen┤	1	5	Aen
├Bid	3	5	Bidia	Bidie	Biday
cot	4	5	Macota	gecottoeneerde	Macotta
iid	2	5	eiide	Oiidewater
vya	5	5	dootvyanden	(vyandelyck	datdevyanden
├yan┤	1	5	yan
sgr	3	5	misgreepen	misgrypen	grasgroen
├bli	4	5	blixems-vuer	bliaer	blinde
iic	5	5	ontstiicken	lyiiicomsten	cleyiiicheeden
aml	5	5	laml>oe	lamlme	Samloot
wes┤	3	5	yelwes	yetwes	ietwes
hdu	5	5	langhdurige	langhduyrige	langhdurich
├huw	2	5	huwelyck	huwelycx
ule┤	4	5	faule	Oule	Poule
├(be	4	5	(bestaende	(beneffens	(behalven
├pam	2	5	pampier	pampieren
ida┤	1	5	Sillida
rum┤	5	5	interum	Wirwassarum	intrum
fae	4	5	Sfaen	scfaeenen	oorloghsscfaeepen
├apa	3	5	aparenie	aparent	apart
├luc	2	5	lucht	lucbt
gha	5	5	tinghangh	sonderlinghaengenaem	berghachtige
├Acc	3	5	Accoley	Accapaneyck	Accolay
ady┤	2	5	Clady	pady
moc	3	5	vermocht	amock	gecomenmochte
bye┤	1	5	partbye
ous┤	5	5	cypous	gilUous	tsioupous
├wyn	3	5	wynen	wyntinte	wyntint
enu	4	5	advenuen	Senuase	provenue
xpi	4	5	expireeren	expireercn	expireren
eoe	4	5	geoeflende	geoegentheyt	geoeffent
wyg	4	5	stilswygens	verswygen	stilswygende
├nau┤	1	5	nau
├opt	4	5	optreckingfa	optrecken	optineeren
ptr	4	5	optreckingfa	optrecken	optrock
ngf	5	5	optreckingfa	langfas	bevredingfa
gfa┤	5	5	optreckingfa	lioogfa	bevredingfa
kbe	4	5	cranckbesoeckers	feytelyckbeyt	aepsienlyckbeyt
├tit	3	5	titul	titel	tituleert
url	3	5	Wingurla	Mourlach	Burlamache
2:1	5	5	6702:15	1377238:12:12	1852:19.14
vei	5	5	ovei*treders	vellovei'sten	Novei]ri)er
├Hga	5	5	Hganische	Hgaljot	Hgalliot
ml)	4	5	d*Aml)oinse	Loml)ock	Coml)ello
l)o	5	5	d*Aml)oinse	Loml)ock	gel)oomte
oou	5	5	Linooury	gewooulyck	Laoousou
├Dit┤	1	5	Dit
soi	4	5	gebesoigneerde	besoinges	illusoir
isr	4	5	disrespect	Wawanisrheede	visryck
^as┤	1	5	v^as
^de	5	5	vaj^den	s^den	mits^desen
icr	5	5	wicrd	Sicri	Sicrj
kle┤	5	5	streckle	geraeckle	maeckle
├raa	4	5	raat	raaer	raaintimentos
kum┤	3	5	Broeckum	Brouckum	Brouekum
├Mod	3	5	Modasar	Modliar	Modiphar
ena┤	5	5	hena	Matagena	Vintena
oow	1	5	soowel
owe	1	5	soowel
pit┤	3	5	spit	gespit	bopit
├BRI	4	5	BRIEFF	BRIEF	BRIËFF
oar	5	5	Baoarj	Antwoart	AfUwoart
)en┤	5	5	hel|)en	heU)en	hel)l)en
uwt	2	5	prauwtje	prauwtjen
wtj	2	5	prauwtje	prauwtjen
uft┤	3	5	nootdruft	vernuft	noodruft
ncr	5	5	incruypen	Pancraes	incrygen
├Ged	3	5	Geduyrende	Geduyrendo	Gedurende
fse	4	5	affsenden	Haffsenden	affseynden
tre┤	2	5	sinistre	rescontre
├Gla	3	5	Glaesz	Glaes	Glaessen
├beu	2	5	beurt	beuselingen
mst┤	4	5	schelmst	Sediamst	welcomst
osa	5	5	MosabaiTy	Quosaemon	Rosario
ifs┤	3	5	gelooifs	desselifs	selfifs
yme┤	2	5	coustuyme	ruyme
aps┤	2	5	goraps	lantschaps
├(he	2	5	(hebbende	(het
hou┤	5	5	Molkahou	Louhou	Lahou
iry	5	5	siryden	Rysviryck	virys
├zal┤	1	5	zal
lut┤	3	5	poelut	Moulut	absolut
tfo	3	5	Montfort	Montforl	Santfoort
├Wot	3	5	Wotton	Wottongh	Wotthon
├geu	5	5	geusurpeert	geuoegh	geuseerdt
pus	2	5	clappusboomen	clappusen
sbo	2	5	clappusboomen	scheepsboort
├poo	2	5	poorten	poort
├op'	1	5	op't
p't┤	1	5	op't
ego┤	1	5	Diego
sio┤	4	5	Kesio	Cesio	tsio
nsm	2	5	Fransman	onsmaeckelyck
hof	4	5	dootgeschofen	Wuysthoff	schoflieren
tsu	5	5	quetsuren	rietsuycker	quetsure
erq	5	5	daerqmme	verquickt	herquam
kne	4	5	gekneust	Ocknea	geknevelt
lsg	3	5	steelsgewys	railsgaders	milsgaders
wys┤	3	5	steelsgewys	bewys	steelgewys
nyt	5	5	palinyten	benytende	vtnyti
dog	3	5	medogentheyt	gedogen	meededogen
msc	4	5	roomsche	roomsch	wtheemsche
meu┤	5	5	comeu	aennemeu	affcomeu
efu	4	5	refuseren	refuys	refuis
ffu	3	5	affuyten	affuyt	7-Auffustvl
ern┤	3	5	gaern	lantern	geern
2.1	5	5	19832.13	67962.15.6	70882.1.15
eui	5	5	reuilen	eeuighsints	Leuile
mby	4	5	lambyse	Jambynesen	Jambys
├Fre	3	5	Frederick	Fredrick	Fremlingh
lbu	3	5	Middelburg	Middelburgh	Middelburch
cnd	4	5	uytvoercnde	wtvoercnde	acnden
500	5	5	55000	205000	250000
enq	3	5	aenquamen	aenquam	overeenquam
├opm	3	5	opmaeckten	opmaecken	opmaken
├ven┤	1	5	ven
├ves	2	5	vestinge	vestingh
uet┤	1	5	musquet
├Yoo	3	5	Yoorburgh	Yoors	Yoorlingen
vid┤	1	5	David
├myl┤	1	5	myl
kya	3	5	Kackyaly	Gackyaly	Cackyaly
opg	5	5	loopgraven	daeropgeleth	daeropgecargeert
├Gle	2	5	Gleyn	Gleen
idy┤	2	5	Lissidy	Saidy
eab	4	5	geabuseert	geabandonneert	geabsenteert
nin┤	3	5	Anin	dadenin	Momenin
inb	5	5	Hainba	D^inbabitanien	onwinbaer
gey	5	5	gepangeyt	begeyen	gegeyen
uUe	3	5	suUen	particuUere	RauneduUechan
eep┤	3	5	sleep	begreep	seep
tid	3	5	setiden	fastidien	vatide
├Clo	4	5	Clomp	Cloeck	Clouck
ita┤	4	5	Margarita	Pallicaita	Narita
roe┤	2	5	ingebooroe	Bouroe
├Too	5	5	Toor	Toors	Toornoemt
etb	5	5	betbenen	getbuychnisse	versmaetbeden
tpl	5	5	hooftplaetse	raetplegen	wacbtplaetsen
├Pro	4	5	Providens	Prohadt	Probat
├lap	4	5	lapara	lappen	lapesarassen
├^de┤	1	5	^de
├Pee	2	5	Peera	Peeckel
boc	2	5	Lombock	Lombocq
ity	4	5	fugityf	politycquen	fugityff
├wit┤	1	5	wit
cul┤	3	5	pericul	sonderpericul	articul
nvi	2	5	inviel	aenvielen
itr	4	5	afitreck	oiitrent	veitreckt
!on	2	5	C!oninck	C!onincs
├bba	4	5	bbaeren	bbar	bbaer
!om	3	5	C!ompo8tel	C!omp	d*C!omp
Uad	3	5	voUadingh	embroiUades	voUaden
hau	5	5	Ghauel	oliphauts	alderhaude
ubi	4	5	subitelyck	Subingh	dubiteeren
├mir	5	5	miraculeuselyck	mirhe	miraculei
├Tex	1	5	Texel
uig	5	5	weyuigh	vaertuigen	eeuighsints
tpa	4	5	schiltpatshoom	schiltpadshoorn	Scbildtpadts
ev^	5	5	derrev^aerts	gev^eest	Mev^rt
v^a	5	5	derrev^aerts	herv^aerts	alv^aer
├ISO┤	1	5	ISO
osw	3	5	booswichten	rooswater	boswaert
swi	2	5	booswichten	dieswille
├fri	4	5	frivool	frivole	frivoUe
bec	5	5	onbecomelyck	te'becomen	onbecommert
tyv	4	5	styve	alcatyven	alcatyvea
hse┤	5	5	Palimbanghse	hinghse	Mooghse
sew	3	5	roosewater	rosewater	offd'anderplaetsewech
ask	3	5	Tomaskerck	Thomaskerck	caskens
rce┤	3	5	Laforce	Force	force
.11	5	5	28617.11.8	148579.11.13	42114.11.4
11.	5	5	28617.11.8	148579.11.13	42114.11.4
├Bom	4	5	Bomese	Bommel	Bomeo
spl	5	5	cruysplaetse	rechtsplaets	raetspleginge
├Tim	2	5	Timmerhout	Timor
kdo	2	5	ryckdom	ryckdommen
├ses	5	5	sessie	sesten	seslien
├cay	4	5	cayman	caybossenaels	cayolacco
tvi	4	5	uytviel	goetvinden	eetviraeren
cxs┤	5	5	insgelycxs	volcxs	naulycxs
cby	4	5	scbynt	verscbynen	scbynen
uge┤	5	5	winniuge	veranderiuge	besendiuge
hom┤	3	5	Galachom	chom	Horhom
├Ebr	3	5	Ebrehem	Ebrebem	Ebrebems
wyd	4	5	verwydinge	verwyderinge	verwyderingh
cië	4	5	indiciën	speciën	artificiële
ffw	5	5	affwendinge	affwerpen	gelooffwaerdich
fwe	5	5	affwendinge	affwerpen	afwesen
├erg	2	5	ergens	erger
bip┤	2	5	scbip	fluytscbip
├Sta	3	5	Staende	Stadthouders	Staten
aep	5	5	opgeraepte	slaepgoet	paepse
lsh	5	5	valsheden	buffelshuyden	buflelshoornen
rae┤	3	5	trae	daeromrae	omrae
esl┤	4	5	geweesl	resl	meesl
├coj	1	5	cojangh
oja	1	5	cojangh
k)n	3	5	Ck)ninck	Ck)nnerechittj	Ck)ningh
say	3	5	besayt	onbesayt	besayen
├103	5	5	1030	103250	1032liO:16
├obs	4	5	obstakel	obstakulen	observantie
├Gos	2	5	Gosler	Goster
fis┤	1	5	desselfis
hat┤	2	5	geschat	schat
ird	3	5	bevoirderen	bevoirderingh	voirderen
├Tru	4	5	Trunelavaes	Trunelevaes	Truncquenemale
├tyl┤	1	5	tyl
fis	5	5	afisteecken	afischeyt	ffisuyvere
1.1	5	5	70882.1.15	83709.1.12	148579.11.13
.15┤	5	5	70882.1.15	10.2.15	255343.16.15
18.	5	5	26218.16.6	209888.18.10	1123340.18.13
16.	5	5	26218.16.6	255343.16.15	67516.8.2
├360	2	5	36034	3600
├260┤	1	5	260
├Leo	2	5	Leonardo	Leonardosyn
osy	5	5	Leonardosyn	armosynen	carmosyn
gif	3	5	begiftight	vergiftigen	begifticht
pur	5	5	Anoraiapure	Sincapure	Sincapura
nar┤	3	5	Manar	Monar	manar
├alo	2	5	alomme	alonime
ryt┤	2	5	bevryt	stryt
eas┤	2	5	aleas	veas
gle	2	5	Singlees	Singlesen
liu	5	5	lliuynen	lliuys	Cliugers
gli┤	5	5	oorlogli	Kelanangli	langli
leu┤	5	5	laleu	myleu	laeleu
├jou	3	5	journael	joucken	joughste
fro	3	5	affronten	geaffronteert	g'affronteert
├fin	3	5	finael	finalyeken	finale
ota	4	5	notabels	Cotagamme	notabel
aep┤	4	5	paep	aertspaep	Caep
ocl	5	5	besoclit	oiklersoclit	nocli
gam	5	5	Badulgamme	Badulgamma	Cotagamme
iyn	5	5	lascaiyns	niynder	niynen
mbl	3	5	semblant	Amblou	Amblau
579	5	5	157957	148579.11.13	157985:6
├Ros	2	5	Rosario	Rossenive
pie┤	1	5	copie
uli┤	2	5	Petapouli	Juli
ytj	5	5	schuytjens	parthytjen	schuytjes
eli┤	2	5	Pipeli	Deli
lfe	3	5	sulfer	getwyflfelt	twyflfel
fer┤	3	5	sulfer	offer	straffer
ati┤	4	5	quiati	vati	Pati
100┤	2	5	1100	2100
├290	3	5	2900	2905306	29092:13:9
├108	3	5	1080	1088150	108332
beq	3	5	maerbequam	onbequaem	onbequaemheyt
him	5	5	Faichima	Chimabrara	Chimabara
nki	4	5	Tonkins	Christenkinderen	Tonkin
516	5	5	15165	1516S.2.9	67516.8.2
fiB	5	5	hefiBnge	profiBtabelder	cafiBlas
dtv	2	5	landtvooght	godtvreesent
├sin┤	1	5	sin
iUe	5	5	siUen	SiUebar	wiUende
hay┤	3	5	Anhay	Jocthay	mahay
6.1	5	5	255343.16.15	64156.14.11	8516.17
opa	5	5	affgenopaen	Tayopau	Europase
├Cin	4	5	Cincocbajes	Cinga	Cingal
arw	3	5	tarwe	basarwacbter	warwi
├bun	3	5	buns	bunne	bunnen
dev	4	5	vredevaen	overgdevert	endevoortsuaer
iru	2	5	chirurgyns	chirurgyn
hme	3	5	Chmesen	ooghmerck	oochmerck
├Reg	2	5	Regemortes	Regenten
agu	4	5	ouderagun	maguus	UOcattjagulhout
├Weg	1	5	Wegen
opj	4	5	copjes	copjens	copjien
ilu	5	5	intiluleert	destiluyt	rcslilueeren
├iem	1	5	iemant
├Fer	4	5	Ferrero	Fernando	Fermosa
iit	5	5	ctiits	Sqiits	oiitrent
├Tel	2	5	Tellouw	Tello
oyd	4	5	beroyde	uytstroyde	cooployden
rdu	4	5	geborduyrde	arduyn	onverduldicheyt
├eom	3	5	eomste	eomen	eommandeur
├ner	1	5	nergens
nbi	4	5	onbiUyck	aenbiedinge	aenbiedende
rym	2	5	ongerymde	vryman
pru	4	5	spruytende	spruyten	geprunnuncieerde
eky	3	5	verrekycker	cannekyns	kannekyns
omw	4	5	somwylen	hoomwerck	boomwachter
hec	4	5	Patcheco	onhecommert	tchechor
├Sim	5	5	Simon	Simabara	Simelangan
vet┤	2	5	gelievet	navet
fiT	5	5	droefiTheyt	wyfiTkens	stofiTkens
pub	2	5	gepubliceert	republycque
mab	5	5	Simabara	Chimabrara	Chimabara
ofl┤	5	5	hofl	ongeoorloofl	roofl
├wyv	1	5	wyven
ket	5	5	staecketsel	rysketels	raffineerketels
7:1	5	5	951527:13	167607:18:8	551677:18
Tor	3	5	dTortugesen	DTortuge^n	dTortugese
inv	5	5	Geinventeerde	Tinvan	geinventeert
opk	4	5	copkens	teekopkens	theecopkens
iey	5	5	maclieyers	eeuwiclieyl	tlieyt
god┤	1	5	Tsickingod
├uae	4	5	uaer	uaeste	uaementlyck
onl┤	4	5	avonl	Helmonl	gronl
lay┤	4	5	dilay	Holay	Accolay
9.8┤	5	5	638689.8	138689.8	27355.9.8
├azy	1	5	azyn
ghi	4	5	Coninghinne	Gonninghinne	Bitghioud
tke	5	5	laetkens	ontkennende	schuytken
├Mah	3	5	Mahomet	Mahomettisten	Mahamoulia
├kel	3	5	kelder	kelensken	kelen
uyr┤	2	5	muyr	Quaetgebuyr
t-I	3	5	West-Indise	West-Indische	Oost-Indische
-In	3	5	West-Indise	West-Indische	Oost-Indische
Ind	3	5	West-Indise	West-Indische	Oost-Indische
003	4	5	20038	100386.11.12	100381
├rou┤	1	5	rou
upo	5	5	sjoupos	tsioupous	s[oupos
cil	4	5	reconciliatie	reconcilieeren	domicilium
ead┤	2	5	gead	gepread
├arm┤	1	5	arm
llj┤	4	5	Ponnemillj	callj	Dullj
nss	5	5	vnsselaers	canonsschoot	vnsselen
sye	5	5	abassyes	courtesyen	cortesyen
├Cog	3	5	Coggins	Coggens	Cogans
oni┤	5	5	Anthoni	weederoni	daeroni
jor┤	2	5	major	Major
├cli	5	5	climaets	clingh	cliiauthars
hsa┤	2	5	Wanghsa	Waitghsa
ldp	4	5	schildpadhoorn	schildpadtshoom	schildpadtshooms
├cuy	2	5	cuyt	cuyl
oys┤	3	5	harpoys	Loys	Lilleboys
oty	3	5	rambotyns	motyven	motyff
ali┤	4	5	Bali	Touali	Cali
dal┤	1	5	soodal
aid	4	5	Tonsaidj	Tonsaidi	Saidy
cli┤	5	5	sicli	levendicli	Ilartogenboscli
rid	5	5	insoriderbeyt	herideerende	oriderteeckent
uca┤	2	5	Mouca	Pamanouca
├Mer	2	5	Mera	Meraperpatj
yon	3	5	boeyons	Pagaroyongh	lambayongh
vit┤	3	5	Davit	Kievit	Kivit
├Ede	3	5	Edenbnrch	Edelen	Edele
ckz	2	5	Zierickzee	banckzael
├ènd	1	5	ènde
vac	4	5	venvachten	vvackeren	Citavaca
rtw	5	5	Vaertwel	noortwesten	noortweste
fon	4	5	gfont	gefondeerde	bleeffonveranderlyck
hai	5	5	Maerschaick	derhaiven	Naerschaick
puy	3	5	gespuys	geharpuyst	arpuys
daa	2	5	aldaar	soldaat
hit┤	5	5	Presbeschit	Vresbeschit	nohit
iUi	2	5	giUion	PhiUipo
mdi	4	5	Samdit	Somdit	somdit
Uwo	5	5	CaUwongen	AfUwoordl	AfUwoart
umo	2	5	soumongj	soumongy
├Aro	2	5	Arou	Arouw
ksk	3	5	coeckskens	joncksken	bolwerckskens
├Aga	4	5	Agarradia	Agaradia	Agarradja
)en	5	5	l)enedens	ophebl)ende	hebl)ende
├niy	4	5	niynder	niynen	niyn
├l)o	4	5	l)on	l)oven	l)osch
cge	5	5	tocgelaelcn	belcgeringhe	tocgestaen
├His	3	5	Hispania	Hispanla	Hispangie
mau┤	5	5	Tomau	Ihamau	Iliamau
eca┤	4	5	pekapeca	areca	Pamanoeca
loy┤	4	5	Holoy	Haloy	alloy
dwa	4	5	schildwacht	landwaerd	afgedwaelt
eef┤	2	5	bleef	schreef
├cho	3	5	chom	choupös	chouwel
v^r	5	5	Mev^rt	gev^reest	inv^roonderen
├Wad	1	5	Waddongh
afs	1	5	schafschotels
├Dip	1	5	Dipa
├Puy	2	5	Puyt	Puyts
fil	2	5	caffila	afileggingh
├Anc	1	5	Ancke
├E.E┤	1	5	E.E
├Roy	2	5	Royale	Royaele
├Fia	1	5	Fialho
lho┤	1	5	Fialho
ruz	2	5	cruzados	cruzado
uza	2	5	cruzados	cruzado
zad	2	5	cruzados	cruzado
yoo	3	4	n^yoor	mayoor	Mayoor
├mét┤	1	4	mét
├(to	1	4	(tot
ish	4	4	mishaeght	mishandelen	mishagende
wog	3	4	bewogen	overwogen	gewogen
oga	4	4	prerogaliven	Somarogara	tiogangfas
liv	4	4	prerogaliven	afflivicheyt	ongeculliveert
├hap	4	4	haperingh	haperinge	haperen
lyk┤	4	4	bedenckelyk	namentlyk	punctuelyk
├Iho	4	4	Ihollen	Iholsvryheyt	Ihoorn
ysh	4	4	huyshouden	wysheyt	couryshandel
ncu	4	4	concubyn	(oncundigh	oncuntschap
├del	4	4	delinquanlen	delict	delen
├vly	3	4	vlyt	vlytigb	vlytich
kcn┤	4	4	gebruyckcn	stuckcn	jonckcn
ngk	2	4	Orangkaya	Orangkays
gka	2	4	Orangkaya	Orangkays
kay	2	4	Orangkaya	Orangkays
gua	4	4	avantguarde	d^Aguada	Aguada
arp┤	1	4	scharp
gab	3	4	vagabonden	Trangabare	Trangabarra
├d*E	2	4	d*Ed	d*Engelsche
├Dou	3	4	Doulet	Douta	Doutta
ehr	4	4	gehruycken	ingehracht	gehracht
bis	3	4	Arabische	Rabisit	'bisten
ffa┤	3	4	Atamossaffa	GaHffa	Galiffa
lto┤	3	4	velto	dilto	(Ulto
├eii	1	4	eiide
├bul	1	4	bulpe
^el	4	4	v^elken	Hetv^elck	cau^^els
lyk	4	4	aensienelyke	reedelyken	schriflelyke
├zyl	2	4	zylieden	zyluyden
├aan	4	4	aanbrengende	aangeslagen	aangenaem
├iVj┤	1	4	iVj
vog	4	4	casuaris-vogel	gevogelt	paradysvogels
aig	4	4	compaignién	Gompaignie	compaignie
├Coc	3	4	Cock	Cocqmi	Cocq
├121	4	4	1211	12159	12146.3.2
├Cio	3	4	Cionincx	Cioninck	Ciomp
uil┤	1	4	schuil
gba	4	4	gangbaer	gingbaer	orangbay
├ina	4	4	inaecken	inagasynen	inaer
jou┤	3	4	giljou	Oudjou	Catsjou
089	4	4	/^45089:2:2	808920.10	808920:18
tbl	1	4	ontbloot
bul	4	4	scbuldigh	bebulpsaem	bebulpende
fbe	4	4	affbetaelt	affbetalinge	affbeeldinge
yem	3	4	payement	Cayemelle	dryemael
├peu	2	4	peupelatie	peupleeren
├(ex	3	4	(extreme	(excepto	(except
geq	3	4	aengequeeckt	bequamend*onseeendodeende5gequetsten	opgequeeckt
fga	2	4	affgaende	afgaende
├max	3	4	maxime	maxima	maximen
cag	4	4	laccagie	leccagie	schencagie
eir	3	4	Neira	Aveiras	beiren
├key	2	4	keysteen	keyserlycke
├vdl	4	4	vdlde	vdllen	vdlle
hhe	4	4	neerstighheyt	hoochhertiger	eenichheyt
ipl	4	4	schuyiplaets	oliplianten	recriplie
het┤	4	4	naehet	alle^het	(het
hun	3	4	Nepthunus	Tsuischunad	inhungewelt
hsl┤	2	4	spoedighsl	jonghsl
├210	2	4	21060	2100
748┤	4	4	23748	9748	S748
├Bue	1	4	Bueren
:15┤	4	4	6702:15	8:15	1123340:18:15
├Bes	3	4	Bessi	Besari	Besar
mek	2	4	gemeke	Domekens
fft┤	4	4	geloofft	heefft	gestyfft
tv^	4	4	Hetv^elck	Luytv^cq	Zuytv^ck
v^e	4	4	Hetv^elck	gev^eest	gehouv^en
aek	3	4	saeke	maeken	gemaekt
sdv	3	4	desdve	densdven	derhsdven
eap	4	4	geapprobeert	geaposteert	geappoincteert
iem┤	3	4	liem	Hackiem	Ed*.tiem
mic	4	4	toomich	domicilium	onstumich
edt	3	4	raedts	alreedts	steedts
fam	4	4	Inoffamainesen	Gnoffamanira	Gnoffamaria
agb┤	3	4	dagb	slagb	Sondagb
tle┤	3	4	Leliatle	witle	vieitle
cum	3	4	hoecums	circumferentie	documenten
├Mos	4	4	Mossaffy	MossahaSy	MosabaiTy
├wic	4	4	wicrd	wichtige	wichtigh
foo	2	4	gfooleiycx	Santfoort
cyn	4	4	fcyne	medicynen	porcelcynen
gor	4	4	catagorisch	rigoreuste	Singora
├Uwe	2	4	Uwelck	Uwen
^ad	4	4	l^adviseren	realen^adeposilogenomen	rene^ados
├Twe	2	4	Twee	Twelck
RIE	3	4	BRIEFF	BRIEF	BRIEFP
IEF	3	4	BRIEFF	BHIEFF	BRIEFP
lak	4	4	Minalaky	goudelakens	schaerlaken
├Gee	3	4	Geest	Geen	Geertruyls
├ini	4	4	inisl	iniurien	iniungeeren
egn	4	4	regneerde	geintregneert	regneerden
├ous	1	4	ouse
├Wie	4	4	Wierde	Wierden	Wiera
otd	2	4	nootdruft	nootder
ruf	2	4	nootdruft	noodruft
cin	3	4	gepalrocineert	medicinale	medicine
agb	3	4	Sondagbs	toegebragbt	bragbt
abb	4	4	Tabbelola	Sabbadyn	Gabbra
eom	2	4	beeomen	aceomodatie
tde┤	4	4	inhottde	sottde	datde
nih	3	4	Anihonio	gelegeniheyt	gesoniheyt
eti┤	4	4	wieti	vrQleti	wareti
lms	4	4	schelmst	schelmstukken	schelmsfuck
yud	4	4	(zyude	(syude	syude
uek	4	4	Brouekum	stuekje	ongeluekigen
bl)	4	4	hebl)e	ophebl)ende	hebl)ende
├ray┤	1	4	ray
ith	3	4	Sithoy	sithau	gelegetitheyl
├Ism	3	4	Ismayl	Ismaeyl	Ismael
├Boe	2	4	Boerany	Boera
240┤	2	4	4240	6240
├ge^	4	4	ge^yscht	ge^schappeert	ge^timeert
bau	4	4	gebaudeert	gedebaucheert	Babauwa
mge┤	3	4	eemge	tydmge	verlossmge
boy	2	4	Amboyna	Lilleboys
yna┤	3	4	Amboyna	chyna	Mayna
nut	1	4	onnutte
tcb	4	4	Atcbin	Atcbinse	Coutcbinchina
^nn	3	4	alsvi^nneer	malc^nnder	v^nneer
hut	3	4	schuttingen	beschutten	geschuts
en^	4	4	open^eruckt	realen^adeposilogenomen	tewesen^daer
osp	2	4	hospitael	Bospoeder
i'o	4	4	mati'oosen	huysvi'ouw	Eui'opa
ofe	4	4	dootgeschofen	schoofen	benevofentie
dér	4	4	insondérheyt	goedéren	onverhindért
├vsr	3	4	vsraermede	vsrat	vsrierd
som┤	3	4	Gardenysom	Calsom	rontsom
wde	2	4	getrouwden	vertrouwden
├Cru	2	4	Crus	Cruys
dom	4	4	gedomineert	ryckdommen	vrydomme
├bil	3	4	billycke	billyckheyt	billon
ues┤	3	4	Jacques	Jaques	Marques
├alm	2	4	almede	almeede
├Als	1	4	Alsoo
teu┤	4	4	costeu	weeteu	canonsclioteu
├Dew	2	4	Dewyl	Dewyle
pse	3	4	opseth	opsetten	pcpsequeeren
eês	3	4	geêschappeert	geêstimeert	geêschappeeri
eiT	4	4	behoeiTden	neiTens	gelieiTde
├117	4	4	11713.4.8	1170	117a
oeu	4	4	gouveroeur	cargasoeutge	doeumael
├tog	2	4	togen	togende
wag	3	4	Swager	gewagh	swager
sau┤	1	4	Nassau
├War	2	4	Waren	Warga
aje	4	4	Cajelj	Cincocbajes	schencajen
├Kac	2	4	Kackyaly	Kackialj
ehi	4	4	toehield	behield	behielt
├kie	3	4	kiesen	kiesende	kielhalen
lyn┤	4	4	paerdelyn	saeckedomalyn	Molyn
ntt	4	4	lanttouw	onttrocken	vntte
kep	4	4	pekepeke	gekeperde	Mannickepatnam
pat┤	3	4	Rollepat	Bermaboopat	Japhanapat
deU	3	4	vremdeUngen	handeUnge	vreemdeUngen
eUn	3	4	vremdeUngen	handeUnge	vreemdeUngen
Ung	3	4	vremdeUngen	handeUnge	vreemdeUngen
tla┤	4	4	Leliatla	naerPalliacatla	Palliacatla
jag	3	4	verjagen	bejagen	UOcattjagulhout
cfa	4	4	^macfatsaemheyt	mocfate	scfaeenen
fas┤	4	4	langfas	dagfas	canefas
├Jou┤	1	4	Jou
├üyt┤	1	4	üyt
ért┤	3	4	gelevért	wiért	onverhindért
ejo	4	4	Maccassarsejoncq	tolvryejoncknaePriaman	Chineesejoncken
pbo	4	4	opboeyden	opbouwingh	opbouwen
fll	4	4	aflloopen	slerflle	gfllion
gay	3	4	pangayen	Nangaya	assagayen
├Hca	3	4	Hcasteel	Hcanael	Hcaliy
nld	3	4	vnlden	\nlde	onldeckt
dro┤	1	4	Pedro
├Oul	4	4	Oulat	Oulatou	Oule
sit┤	3	4	bysit	Rabisit	dsit
├fou	2	4	fouten	foulie
├Lok	1	4	Lokj
okj┤	1	4	Lokj
yvi	4	4	bescbryvinge	ryvier	ryviere
ylt	4	4	myltje	uylterste	Uyltrecht
mse	4	4	omselb	Siamsen	roomseben
├dec	3	4	decksei	decadentie	deckmantel
