page	line	word
106	16	valeken
106	16	van
106	17	Batacaloa
106	17	aldaer
106	17	aengecomen
106	17	dewelcke
106	17	by
106	17	den
106	17	president
106	17	ontboden
106	17	ende
106	17	nae
106	17	de
106	18	gelegenlheyt
106	18	van
106	18	gemelte
106	18	plaets
106	18	ondervraecht
106	18	synde
106	18	tot
106	18	antwoord
106	18	gaff
106	18	dat
106	18	aldaer
106	19	met
106	19	vier
106	19	honden
106	19	ende
106	19	4
106	19	valeken
106	19	van
106	19	welcke
106	19	hem
106	19	eene
106	19	op
106	19	den
106	19	wegh
106	19	ontvlogen
106	19	was
106	20	mitsgaders
106	20	een
106	20	cleyn
106	20	brieffken
106	20	vanden
106	20	E
106	20	Jan
106	20	Thyszen
106	20	aenden
106	20	Coninck
106	20	gesouden
106	21	ware
106	21	ende
106	21	deselve
106	21	niet
106	21	wetende
106	21	syn
106	21	E
106	21	ten
106	21	hove
106	21	gecomen
106	21	te
106	21	wesen
106	21	terstont
106	21	aen
106	22	syn
106	22	May
106	22	overgelevert
106	22	hadde
106	22	waervan
106	22	den
106	22	Keyser
106	22	oock
106	22	geen
106	22	kennisse
106	22	aen
106	22	syn
106	22	E
106	23	hadde
106	23	gedaen
106	23	dat
106	23	mede
106	23	vfemt
106	23	waer
106	23	soodat
106	23	syn
106	23	E
106	23	om
106	23	voors
106	23	als
106	23	andere
106	23	cleynachtingen
106	24	den
106	24	gemelten
106	24	Don
106	24	Leonardo
106	24	om
106	24	oorsake
106	24	t'
106	24	synen
106	24	logement
106	24	verschynende
106	24	daerover
106	25	gedoleert
106	25	ende
106	25	geclaecht
106	25	hadde
106	25	dat
106	25	de
106	25	versmaetheden
106	25	ende
106	25	vilipendyen
106	25	die
106	25	hem
106	25	soo
106	26	daer
106	26	als
106	26	elders
106	26	ende
106	26	voornamentlyck
106	26	ontrent
106	26	Gale
106	26	vanden
106	26	Dessava
106	26	ende
106	26	andere
106	27	Conincx
106	27	officieren
106	27	dagelycx
106	27	aengedaen
106	27	wierden
106	27	niet
106	27	wel
106	27	verdragen
106	27	conde
106	27	versoeckende
106	28	dat
106	28	denselve
106	28	sulcx
106	28	syn
106	28	May
106	28	wilde
106	28	te
106	28	kennen
106	28	geven
106	29	Daerop
106	29	was
106	29	gevolght
106	29	dat
106	29	syn
106	29	Ed
106	29	's
106	29	morgens
106	29	daeraen
106	29	audiëntie
106	29	becomende
106	30	syn
106	30	May
106	30	volgende
106	30	geschrift
106	30	in
106	30	Portugese
106	30	tale
106	30	hadde
106	30	overgelevert
106	31	Grootmachtige
106	31	Keyser
106	31	Raia
106	31	Singa
106	31	van
106	31	H
106	31	eylant
106	31	Ceylon
106	31	Coninck
106	31	van
106	32	Candy
106	32	Cotta
106	32	Citavaqua
106	32	dan
106	32	Badinj
106	32	Anoraiapure
106	32	Jafianapatnam
106	33	Prins
106	33	van
106	33	Ouven
106	33	Mature
106	33	Dinavaqua
106	33	Quatro
106	33	Corlas
106	33	Grootvorst
106	34	vande
106	34	seven
106	34	Corlas
106	34	Matale
106	34	Graeff
106	34	van
106	34	Cotiar
106	34	Truncquenemale
106	35	Batacaloa
106	35	Belace
106	35	Vintena
106	35	Dumbra
106	35	Panciapatu
106	35	Sevetta
106	35	Putalao
106	36	Velave
106	36	Gale
106	36	Biligam
106	36	Marquis
106	36	de
106	36	Vraccura
106	36	Jattanura
106	36	Cumpane
106	37	Arrapatu
106	37	heer
106	37	vande
106	37	haven
106	37	van
106	37	Alicouan
106	37	Caliture
106	37	Colombo
106	38	Negombo
106	38	Chibaon
106	38	Madampe
106	38	Colpetry
106	38	Ariputure
106	38	Manar
106	38	ende
106	39	vande
106	39	visscherye
106	39	vant
106	39	gesteente
106	39	ende
106	39	peerlen
106	39	als
106	39	vande
106	39	vergulde
106	40	son
106	40	etc
106	41	Syn
106	41	Keyserlycke
106	41	May
106	41	is
106	41	niet
106	41	onbekent
106	41	d'
106	41	excessive
106	41	gastos
106	41	die
106	41	onsen
106	41	Ed
106	41	heer
106	42	Gouverneur
106	42	Generael
106	42	met
106	42	onse
106	42	vloote
106	42	in
106	42	dienst
106	42	van
106	42	syne
106	42	Keyserlycke
106	42	May
106	42	nu
106	42	drie
106	43	achtereenvolgende
106	43	jaren
106	43	heeft
106	43	gedaen
106	43	alsmede
106	43	de
106	43	goede
106	43	genegentheyt
106	43	om
106	43	syne
106	44	Keyserlycke
106	44	May
106	44	voortaen
106	44	te
106	44	dienen
106	44	ende
106	44	onsen
106	44	algemeenen
106	44	vyant
106	44	den
106	44	Portugees
107	2	feenemael
107	2	vant
107	2	eylant
107	2	Ceylon
107	2	uyt
107	2	te
107	2	roeyen
107	2	opdat
107	2	syne
107	2	Keyserlycke
107	2	May
107	2	d^erfflanden
107	3	syns
107	3	ryckx
107	3	in
107	3	vrede
107	3	ende
107	3	siilligheyt
107	3	moge
107	3	regeeren
107	3	ende
107	3	deselve
107	3	beplanten
107	3	als
107	3	oock
107	4	de
107	4	vruchten
107	4	daervan
107	4	genieten
107	4	hetwelck
107	4	jegenwoordigh
107	4	den
107	4	rechten
107	4	tyt
107	4	is
107	4	om
107	4	byder
107	5	hant
107	5	te
107	5	nemen
107	5	sonder
107	5	daerop
107	5	te
107	5	slapen
107	5	opdat
107	5	onse
107	5	vyanden
107	5	.die
107	5	nuswack
107	5	endeseer
107	6	nae
107	6	'l
107	6	ondergebracht
107	6	syn
107	6	geene
107	6	macht
107	6	wederom
107	6	comen
107	6	te
107	6	vergaderen
107	7	Mede
107	7	is
107	7	syne
107	7	May
107	7	wel
107	7	bewust
107	7	de
107	7	weynige
107	7	vergoedinge
107	7	die
107	7	tot
107	7	noch
107	7	op
107	8	reeckeningh
107	8	van
107	8	geseyde
107	8	gastos
107	8	hebben
107	8	genoten
107	8	hetwelck
107	8	het
107	8	een
107	8	jegen
107	8	het
107	8	ander
107	9	geheel
107	9	niet
107	9	vergelyckt
107	9	dewyl
107	9	syn
107	9	Keyserlycke
107	9	May
107	9	int
107	9	contract
107	9	ende
107	9	de
107	9	capitulatien
107	10	met
107	10	den
107	10	heer
107	10	Adam
107	10	Westerwolt
107	10	geslooten
107	10	heeft
107	10	belooft
107	10	dat
107	10	alles
107	10	seer
107	10	promptelyck
107	11	gebeneficeert
107	11	soude
107	11	werden
107	11	ende
107	11	ten
107	11	minsten
107	11	jegenwoordigh
107	11	een
107	11	cargasoen
107	11	van
107	11	twee
107	12	scheepsladingen
107	12	fynen
107	12	caneel
107	12	peper
107	12	wasch
107	12	als
107	12	andere
107	12	vruchten
107	12	deses
107	12	lants
107	12	soude
107	13	leveren
107	13	om
107	13	naer
107	13	Batavia
107	13	te
107	13	senden
107	14	Versoecke
107	14	derhalven
107	14	seer
107	14	vrundelyck
107	14	dat
107	14	syne
107	14	Keyserlycke
107	14	May
107	14	gelieve
107	15	Hselve
107	15	voor
107	15	oogen
107	15	te
107	15	nemen
107	15	ende
107	15	ons
107	15	te
107	15	laten
107	15	proeven
107	15	de
107	15	vruchten
107	15	van
107	15	onse
107	15	groote
107	16	moeyten
107	16	doch
107	16	geaffectioneerde
107	16	diensten
107	16	ende
107	16	ons
107	16	goede
107	16	parthye
107	16	fynen
107	16	caneel
107	16	wasch
107	17	peper
107	17	ende
107	17	andere
107	17	vruchten
107	17	van
107	17	Ceylon
107	17	mogen
107	17	werden
107	17	gelevert
107	17	ten
107	17	aensien
107	17	hot
107	18	jegenwoordigh
107	18	den
107	18	rechten
107	18	tyt
107	18	is
107	18	om
107	18	deselve
107	18	te
107	18	vergaderen
107	18	op
107	18	dat
107	18	onsen
107	18	Ed
107	18	heer
107	19	Gouverneur
107	19	Generael
107	19	ende
107	19	Raden
107	19	van
107	19	India
107	19	te
107	19	meerder
107	19	mogen
107	19	geanimeert
107	19	werden
107	20	een
107	20	machtigh
107	20	secours
107	20	herwaerts
107	20	aen
107	20	dit
107	20	eylandt
107	20	te
107	20	senden
107	20	daer
107	20	wy
107	20	niet
107	20	aen
107	20	twyffelen
107	21	ofte
107	21	Hselve
107	21	sal
107	21	per
107	21	eerste
107	21	gelegentheyt
107	21	verschynen
107	22	Voorder
107	22	versoecken
107	22	dat
107	22	syne
107	22	Keyserlycke
107	22	May
107	22	ons
107	22	gelieve
107	22	toe
107	22	te
107	22	staen
107	23	conform
107	23	den
107	23	inhout
107	23	vande
107	23	capitulatien
107	23	dat
107	23	alomme
107	23	in
107	23	dese
107	23	landen
107	23	ende
107	23	met
107	23	yder
107	24	een
107	24	van
107	24	syne
107	24	Keyserlycke
107	24	May
107	24	ondersaten
107	24	vry
107	24	mogen
107	24	handelen
107	24	sonder
107	24	beletsel
107	24	van
107	25	ymant
107	25	ende
107	25	sulcx
107	25	geensints
107	25	verboden
107	25	werde
107	25	gelyck
107	25	jegenwoordigh
107	25	blyckt
107	25	dat
107	25	niemant
107	26	by
107	26	ons
107	26	mach
107	26	comen
107	26	om
107	26	onse
107	26	coopmanschappen
107	26	van
107	26	ons
107	26	te
107	26	coopen
107	26	dewelcke
107	26	tot
107	26	dien
107	27	eynde
107	27	alhier
107	27	op
107	27	H
107	27	lant
107	27	gebracht
107	27	hebben
107	27	alsmede
107	27	wederom
107	27	op
107	27	te
107	27	coopen
107	27	de
107	27	goederen
107	28	die
107	28	ons
107	28	alhier
107	28	op
107	28	Ceylon
107	28	gepresenteert
107	28	worden
107	29	Dat
107	29	syne
107	29	Keyserlycke
107	29	May
107	29	andermael
107	29	aenden
107	29	Dissava
107	29	ende
107	29	syne
107	29	Keyserlycke
107	30	May
107	30	maiores
107	30	die
107	30	ontrent
107	30	syne
107	30	May
107	30	fortresse
107	30	commanderen
107	30	gelieve
107	30	te
107	30	bevelen
107	31	dat
107	31	ons
107	31	geen
107	31	meer
107	31	beletselen
107	31	doen
107	31	ten
107	31	aensien
107	31	schade
107	31	genouch
107	31	lyden
107	31	vermits
107	32	gemelte
107	32	coopmanschappen
107	32	tot
107	32	dien
107	32	eynde
107	32	alhier
107	32	gebracht
107	32	hebben
107	32	niet
107	32	en
107	32	connen
107	33	vercoopen
107	33	veel
107	33	min
107	33	het
107	33	procidido
107	33	wederom
107	33	in
107	33	coopmanschappen
107	33	vant
107	33	lant
107	33	employeren
107	34	dewyl
107	34	geene
107	34	coopluyden
107	34	toegelaten
107	34	wort
107	34	by
107	34	ons
107	34	te
107	34	comen
107	34	om
107	34	eenige
107	34	dingen
107	34	met
107	35	ons
107	35	te
107	35	negotieren
107	35	als
107	35	off
107	35	wy
107	35	vyanden
107	35	van
107	35	syn
107	35	Keyserlycke
107	35	May
107	35	waren
107	35	hetwelck
107	36	tot
107	36	verscheyde
107	36	malen
107	36	wel
107	36	anders
107	36	gebleecken
107	36	ende
107	36	met
107	36	der
107	36	Hollanders
107	36	bloet
107	36	versegelt
107	36	is
107	37	Voor
107	37	desen
107	37	hebbe
107	37	aen
107	37	sy
107	37	Keyserlycke
107	37	May
107	37	verthoont
107	37	wat
107	37	rantsoen
107	37	van
107	38	d'
107	38	E
107	38	CompS
107	38	soo
107	38	voor
107	38	onse
107	38	taeffel
107	38	als
107	38	guarnisoen
107	38	maentelyck
107	38	tot
107	38	onderhout
107	38	genieten
107	39	doch
107	39	houden
107	39	ons
107	39	met
107	39	het
107	39	maentelyck
107	39	ende
107	39	dagelycks
107	39	rantsoen
107	39	van
107	39	syne
107	39	May
107	40	vergenoucht
107	40	by
107	40	aldien
107	40	hetselve
107	40	promptelyck
107	40	voldaen
107	40	wort
107	40	maer
107	40	wy
107	40	syn
107	40	tot
107	40	noch
107	41	toe
107	41	volgens
107	41	syn
107	41	May
107	41	ordre
107	41	op
107	41	verre
107	41	nae
107	41	niet
107	41	versien
107	42	Versoecken
107	42	mede
107	42	aen
107	42	syn
107	42	Keyserlycke
107	42	May
107	42	dat
107	42	wanneer
107	42	onse
107	42	volck
107	42	als
107	43	swarten
107	43	caffers
107	43	ende
107	43	andere
107	43	slaven
107	43	die
107	43	somtyts
107	43	buyten
107	43	syne
107	43	Keyserlycke
107	43	May
107	44	fortresse
107	44	gaen
107	44	om
107	44	eenigh
107	44	fruyt
107	44	ofte
107	44	groente
107	44	te
107	44	halen
107	44	off
107	44	om
107	44	ander
107	44	dingen
107	44	te
107	44	doen
108	2	van
108	2	des
108	2	Dessavas
108	2	volck
108	2	vervoert
108	2	omgeprael
108	2	ofte
108	2	van
108	2	ons
108	2	Ie
108	2	vluchten
108	2	beweecht
108	2	nochte
108	3	soodanige
108	3	onttrocken
108	3	maer
108	3	de
108	3	ontlopene
108	3	ons
108	3	weder
108	3	ter
108	3	bant
108	3	gestelt
108	3	mogen
108	3	werden
108	4	want
108	4	by
108	4	aldien
108	4	sulcx
108	4	continueerden
108	4	souden
108	4	hoewel
108	4	ongaeme
108	4	genootsaeckl
108	4	worden
108	5	ons
108	5	tegen
108	5	sulcken
108	5	indiscrelen
108	5	onhebbelyckheyt
108	5	te
108	5	setten
108	5	aengesien
108	5	hetselve
108	5	tegen
108	5	ons
108	6	contract
108	6	is
108	6	maer
108	6	vertrouwen
108	6	vastelyck
108	6	dat
108	6	syne
108	6	Keyserlycke
108	6	May
108	6	alsulcke
108	6	ordre
108	7	sal
108	7	stellen
108	7	dat
108	7	onse
108	7	ontnomen
108	7	volck
108	7	ons
108	7	weder
108	7	ter
108	7	bant
108	7	macb
108	7	comen
108	7	ende
108	7	dat
108	8	voortaen
108	8	niemant
108	8	onderstaen
108	8	sal
108	8	onse
108	8	volck
108	8	te
108	8	verleyden
108	9	Wyders
108	9	versoecken
108	9	reverentelyck
108	9	dat
108	9	syne
108	9	Keyserlycke
108	9	May
108	9	ons
108	9	gelieve
108	10	met
108	10	eenige
108	10	dorpen
108	10	ofte
108	10	tbuynen
108	10	ontrent
108	10	syne
108	10	Keyserlycke
108	10	May
108	10	forlresse
108	10	Gale
108	11	leggende
108	11	te
108	11	voorsien
108	11	omme
108	11	daer
108	11	uyt
108	11	eenige
108	11	fruylen
108	11	ende
108	11	verversingen
108	11	te
108	11	connen
108	12	genieten
108	12	soo
108	12	voor
108	12	ons
108	12	guarnisoen
108	12	alsmede
108	12	voorde
108	12	aencomende
108	12	schepen
108	12	aengesien
108	13	jegenwoordigh
108	13	niet
108	13	anders
108	13	connen
108	13	becomen
108	13	als
108	13	den
108	13	Dessava
108	13	ons
108	13	gelieft
108	13	te
108	13	ordonneren
108	14	dewyle
108	14	bet
108	14	recht
108	14	des
108	14	oorloghs
108	14	toelaet
108	14	sooverre
108	14	onse
108	14	canoncogels
108	14	connen
108	14	affreycken
108	15	de
108	15	voors
108	15	vrybeyt
108	15	te
108	15	genieten
108	16	Insgelycks
108	16	dewyl
108	16	syn
108	16	Keyserlyck
108	16	May
108	16	in
108	16	meergemelte
108	16	contract
108	16	ende
108	16	capitulatien
108	17	heeft
108	17	belooft
108	17	datter
108	17	eenige
108	17	fregats
108	17	de
108	17	remos
108	17	souden
108	17	gemaeckt
108	17	ende
108	17	met
108	17	syne
108	18	Keyserlycke
108	18	May
108	18	volck
108	18	om
108	18	te
108	18	roeyen
108	18	versien
108	18	worden
108	18	versoecke
108	18	dierhalve
108	18	dat
108	18	syne
108	19	Keyserlycke
108	19	May
108	19	gelieve
108	19	hetselve
108	19	boe
108	19	eerder
108	19	hoe
108	19	beter
108	19	int
108	19	werck
108	19	te
108	19	laten
108	19	stellen
108	20	op
108	20	dat
108	20	syne
108	20	May
108	20	zeehavenen
108	20	daerdoor
108	20	vant
108	20	gewelt
108	20	der
108	20	Portugesen
108	20	bevryt
108	20	baer
108	21	alle
108	21	mogelycke
108	21	affbreuck
108	21	gedaen
108	21	ende
108	21	eyndelyck
108	21	door
108	21	Godes
108	21	hulpe
108	21	fondergebracht
108	22	mogen
108	22	worden
108	23	Wyders
108	23	alsoo
108	23	een
108	23	ongeregelde
108	23	cours
108	23	vant
108	23	geit
108	23	alhier
108	23	door*usurpatie
108	23	der
108	24	Portugesen
108	24	ingecropen
108	24	is
108	24	de
108	24	commercie
108	24	ende
108	24	consequentelyck
108	24	het
108	24	gansche
108	24	ryck
108	24	seer
108	25	schadelyck
108	25	dat
108	25	op
108	25	de
108	25	munte
108	25	soodanigen
108	25	ordre
108	25	mach
108	25	geraemt
108	25	worden
108	25	als
108	25	int
108	25	contract
108	26	door
108	26	d'
108	26	heer
108	26	Adam
108	26	Westerwolt
108	26	met
108	26	syn
108	26	Keyserlycke
108	26	May
108	26	beslooten
108	26	artyckel
108	26	14
108	27	vermeit
108	27	staet
108	28	Eyndelyck
108	28	alsoo
108	28	in
108	28	gemelte
108	28	capitulatien
108	28	syn
108	28	Keyserlycke
108	28	May
108	28	ons
108	28	belooft
108	29	heeft
108	29	een
108	29	brantvrye
108	29	wooninge
108	29	daerdeselve
108	29	ten
108	29	dienste
108	29	van
108	29	d'
108	29	E
108	29	Comp
108	29	souden
108	29	van
108	30	node
108	30	hebben
108	30	te
108	30	laten
108	30	bouwen
108	30	soo
108	30	versoecke
108	30	insgelyckx
108	30	dat
108	30	syne
108	30	Keyserlycke
108	30	May
108	31	soodanige
108	31	ordre
108	31	gelieve
108	31	te
108	31	stellen
108	31	dat
108	31	met
108	31	d'
108	31	eerste
108	31	gelegentheyt
108	31	in
108	31	Coutiaer
108	31	een
108	32	bequame
108	32	logie
108	32	voorde
108	32	Nederlantse
108	32	Oost-lndise
108	32	Comp
108	32	mach
108	32	gesticht
108	32	worden
108	33	Syne
108	33	Keyserlycke
108	33	May
108	33	gelieve
108	33	ons
108	33	te
108	33	excuseren
108	33	aengesien
108	33	verobligeert
108	33	sp
108	33	onse
108	34	getrouwe
108	34	diensten
108	34	ende
108	34	schuldigen
108	34	plicht
108	34	voor
108	34	d'
108	34	E
108	34	Comp
108	34	voor
108	34	te
108	34	dragen
108	34	verblyvende
108	35	in
108	35	alle
108	35	gelegentheyt
108	35	met
108	35	onse
108	35	gepresteerde
108	35	diensten
108	35	tot
108	35	syne
108	35	May
108	35	believen
108	35	God
108	35	bevolen
108	36	Inde
108	36	stadt
108	36	Candy
108	36	desen
108	36	16
108	36	July
108	36	A
108	36	1640
108	36	onderstont
108	36	syne
108	36	Keyserlycke
108	36	May
108	37	seer
108	37	getrouwen
108	37	dienaer
108	37	ende
108	37	was
108	37	ondefteeckent
108	37	Willem
108	37	Jacobsz
108	37	Coster
108	38	Yougende
108	38	syn
108	38	E
108	38	daer
108	38	mondelingh
108	38	by
108	38	dat
108	38	boven
108	38	dien
108	38	noch
108	38	eenige
108	38	cleynigheden
108	39	hadde
108	39	die
108	39	ter
108	39	gelegener
108	39	tyt
108	39	ende
108	39	ten
108	39	believen
108	39	vanden
108	39	Keyser
108	39	soude
108	39	voordragen
108	39	den
108	40	Coninck
108	40	gaff
108	40	naer
108	40	eenige
108	40	onderlinge
108	40	discoursen
108	40	van
108	40	cleynen
108	40	importanc
108	40	ten
108	40	antwoord
108	41	dat
108	41	naer
108	41	den
108	41	middagh
108	41	syn
108	41	E
108	41	voors
108	41	remonstrantie
108	41	naersien
108	41	ende
108	41	deselve
108	41	den
108	42	tweeden
108	42	dagh
108	42	daeraen
108	42	(alsoo
108	42	naer
108	42	syn
108	42	gewoonte
108	42	des
108	42	anderen
108	42	daghs
108	42	syn
108	42	lichaem
108	42	moste
108	43	wassehen
108	43	beantwoorden
108	43	ende
108	43	syn
108	43	E
108	43	met
108	43	eenen
108	43	aff
108	43	despescheren
108	43	soude
108	43	doch
108	43	en
108	43	was
108	44	daerop
108	44	niet
108	44	gevolght
108	44	voor
108	44	den
108	44	15
108	44	do
108	44	daeraenvolgeude
108	44	als
108	44	wanneer
108	44	syn
108	44	E
108	44	door
108	44	den
109	2	Gabbra
109	2	Réle
109	2	ofte
109	2	schatmeester
109	2	wegen
109	2	den
109	2	Coninck
109	2	seeckeren
109	2	schriftelycken
109	2	antwoort
109	3	ter
109	3	bant
109	3	geslelt
109	3	is
109	3	geworden
109	3	luidende
109	3	in
109	3	onse
109	3	tale
109	3	als
109	3	volght
109	4	Antwoordende
109	4	den
109	4	brieff
109	4	van
109	4	U.E
109	4	segge
109	4	vooreerst
109	4	dat
109	4	de
109	4	gastos
109	4	welcke
109	5	d'
109	5	E
109	5	Comp
109	5	heeft
109	5	gedaen
109	5	in
109	5	mynen
109	5	dienst
109	5	vant
109	5	veroveren
109	5	der
109	5	fortressen
109	5	niet
109	5	en
109	6	vergete
109	6	maer
109	6	continueel
109	6	in
109	6	memorie
109	6	drage
109	6	omme
109	6	deselve
109	6	te
109	6	recompenseren
109	6	soodat
109	7	wanneer
109	7	my
109	7	de
109	7	fortresse
109	7	Batacaloa
109	7	geintregeert
109	7	wert
109	7	daervoren
109	7	1000
109	7	bharen
109	7	fynen
109	8	caneel
109	8	sal
109	8	leveren
109	8	ende
109	8	alles
109	8	wat
109	8	meerder
109	8	aen
109	8	do
109	8	caneel
109	8	wasch
109	8	peper
109	8	etc
109	8	connen
109	9	vergaderen
109	9	sal
109	9	op
109	9	reeckeningh
109	9	van
109	9	voors
109	9	oncoslen
109	9	in
109	9	September
109	9	mede
109	9	gelevert
109	10	worden
109	10	jegeuwoordigh
109	10	voldoe
109	10	alle
109	10	de
109	10	gastos
109	10	niet
109	10	volcomentlyck
109	10	oorsake
109	10	dat
109	10	de
109	11	landen
109	11	vanden
109	11	oorlogh
109	11	voor
109	11	desen
109	11	seer
109	11	verdestrueert
109	11	syn
109	11	maer
109	11	toecomende
109	11	jaer
109	11	sal
109	12	het
109	12	al
109	12	tsamen
109	12	tot
109	12	genoegen
109	12	voldoen
109	13	Ten
109	13	tweeden
109	13	op
109	13	't
109	13	gene
109	13	U.E
109	13	seght
109	13	niet
109	13	te
109	13	tveyffelen
109	13	ofte
109	13	sal
109	13	met
109	13	d'
109	13	eerste
109	14	gelegentheyt
109	14	secours
109	14	verschynen
109	14	segge
109	14	dies
109	14	aengaende
109	14	dat
109	14	myne
109	14	gedachten
109	14	geoccupeert
109	15	syn
109	15	op
109	15	de
109	15	voldoeninge
109	15	van
109	15	voors
109	15	gastos
109	15	waervan
109	15	den
109	15	Gouverneur
109	15	Generael
109	15	tot
109	16	Batavia
109	16	oock
109	16	hebbe
109	16	geschreven
109	16	vragende
109	16	hoevele
109	16	dat
109	16	alle
109	16	de
109	16	gedane
109	16	oncosten
109	16	tot
109	16	dato
109	17	wel
109	17	souden
109	17	bedragen
109	17	maer
109	17	van
109	17	geen
109	17	secours
109	18	Ten
109	18	derden
109	18	wegen
109	18	de
109	18	verbodene
109	18	goederen
109	18	can
109	18	niemant
109	18	contracteren
109	18	als
109	18	myn
109	19	Conincklycke
109	19	persoon
109	19	in
109	19	andere
109	19	goederen
109	19	als
109	19	te
109	19	weten
109	19	areecq
109	19	rys
109	19	vee
109	19	boter
109	19	yser
109	20	wyn
109	20	sappanhout
109	20	cocusoly
109	20	hars
109	20	wapenen
109	20	houtwerck
109	20	aleas
109	20	sonder
109	20	tanden
109	20	ofte
109	21	v^ffkens
109	21	aleas
109	21	vremde
109	21	slaven
109	21	ende
109	21	andere
109	21	cleynicheyt
109	21	mogen
109	21	U.E
109	21	vry
109	21	contracteeren
109	22	ende
109	22	coopen
109	22	in
109	22	alle
109	22	plaetseu
109	22	ende
109	22	landen
109	22	van
109	22	myn
109	22	ryck
109	22	sonder
109	22	tegen
109	22	reden
109	22	oftó
109	23	verbieden
109	23	van
109	23	yemant
109	23	dusdanigh
109	23	connen
109	23	die
109	23	vant
109	23	fort
109	23	met
109	23	de
109	23	naturellen
109	23	haer
109	24	proflfyten
109	24	soecken
109	24	t'
109	24	is
109	24	waer
109	24	dal
109	24	belast
109	24	hadde
109	24	datter
109	24	niemant
109	24	van
109	24	buyten
109	24	int
109	24	fort
109	25	soude
109	25	comen
109	25	omdat
109	25	wel
109	25	bewust
109	25	sy
109	25	dat
109	25	die
109	25	by
109	25	de
109	25	Portugesen
109	25	syn
109	25	opgevoet
109	25	inderdaet
109	26	valsch
109	26	syn
109	26	ende
109	26	trouwloos
109	26	gelyck
109	26	hetselve
109	26	inde
109	26	fortresse
109	26	Negombo
109	26	wel
109	26	heeft
109	26	gebleecken
109	27	vermits
109	27	voornemens
109	27	geweest
109	27	syn
109	27	de
109	27	put
109	27	te
109	27	vergiftigen
109	28	Ten
109	28	vierden
109	28	is
109	28	my
109	28	wel
109	28	indachtigh
109	28	dat
109	28	U.E
109	28	my
109	28	een
109	28	rol
109	28	vande
109	28	gastos
109	28	van
109	29	U.E
109	29	taeffel
109	29	alsmede
109	29	van
109	29	het
109	29	guarnisoen
109	29	heeft
109	29	gesonden
109	29	ende
109	29	ick
109	29	eene
109	29	aen
109	29	U.E
109	29	in
109	30	het
109	30	Portugies
109	30	ende
109	30	oock
109	30	int
109	30	Singlees
109	30	hebbe
109	30	gestiert
109	30	opdat
109	30	den
109	30	Dessava
109	30	de
109	30	fortresse
109	31	conform
109	31	deselve
109	31	soude
109	31	versien
109	31	dat
109	31	sulcx
109	31	tot
109	31	dato
109	31	gebreckelyck
109	31	is
109	31	gebleven
109	31	comt
109	31	ten
109	32	aensien
109	32	de
109	32	Portugesen
109	32	de
109	32	landen
109	32	verdestrueert
109	32	hebben
109	32	vermits
109	32	wel
109	32	gissinge
109	32	maeckten
109	33	deselve
109	33	aen
109	33	my
109	33	souden
109	33	comen
109	33	te
109	33	vervallen
109	33	maer
109	33	van
109	33	nu
109	33	aff
109	33	sal
109	33	het
109	33	anders
109	33	ordonneren
109	34	ende
109	34	ingevalle
109	34	yets
109	34	mancqueert
109	34	connen
109	34	U.E
109	34	my
109	34	adviseren
109	34	't
109	34	welck
109	34	met
109	34	maintimentos
109	35	ofte
109	35	contant
109	35	sal
109	35	voldoen
109	36	Ten
109	36	vyflden
109	36	segge
109	36	dat
109	36	nae
109	36	de
109	36	slaven
109	36	die
109	36	uyt
109	36	myn
109	36	fortresse
109	36	Gale
109	36	gevlucht
109	37	syn
109	37	hebbe
109	37	laten
109	37	ondervragen
109	37	die
109	37	gevonden
109	37	syn
109	37	sullen
109	37	wederom
109	37	leveren
109	37	eenige
109	38	daervan
109	38	notitie
109	38	hebbe
109	38	willen
109	38	niet
109	38	weder
109	38	int
109	38	fort
109	38	wesen
109	38	doch
109	38	sullen
109	38	andere
109	38	in
109	38	hare
109	39	plaetsen
109	39	gegeven
109	39	worden
109	39	ofte
109	39	de
109	39	waerdye
109	39	vandien
109	39	sal
109	39	mede
109	39	sulcke
109	39	ordre
109	39	stellen
109	40	dat
109	40	van
109	40	dato
109	40	aff
109	40	niemant
109	40	van
109	40	degene
109	40	die
109	40	int
109	40	fort
109	40	bescheyden
109	40	syn
109	40	sal
109	40	connen
109	41	ontvluchten
109	41	noch
109	41	oock
109	41	van
109	41	des
109	41	Dessavas
109	41	volck
109	41	gemoveert
109	41	ofte
109	41	vervoert
109	41	werden
109	41	ende
109	42	byaldien
109	42	daerenboven
109	42	yemant
109	42	ter
109	42	contrarie
109	42	dede
109	42	connen
109	42	U.E
109	42	adviseren
109	42	sal
109	42	desulcke
109	43	andere
109	43	ten
109	43	exempel
109	43	opt
109	43	rigoreuste
109	43	straffen
109	43	maer
109	43	wanneer
109	43	geseyde
109	43	myne
109	43	vassalen
109	44	ende
109	44	ondersaten
109	44	in
109	44	eenige
109	44	excessive
109	44	schulden
109	44	comen
109	44	te
109	44	vervallen
109	44	ofte
109	44	soodanige
109	44	fauten
110	2	committeerden
110	2	waerover
110	2	recht
110	2	ende
110	2	justitie
110	2	soude
110	2	moeten
110	2	werden
110	2	gedaen
110	2	segge
110	2	dat
110	3	hetselve
110	3	my
110	3	alleene
110	3	te
110	3	straffen
110	3	toecomt
110	3	ende
110	3	anders
110	3	niemant
110	3	van
110	3	wat
110	3	qualiteyt
110	3	hy
110	4	oock
110	4	soude
110	4	mogen
110	4	wesen
